distance_km,delivery_time_min
22.94,78.24
14.04,53.71
37.17,114.81
15.72,51.33
36.18,114.83
10.2,37.79
11.88,37.83
40.41,127.92
18.87,63.78
6.03,24.53
48.09,147.22
9.28,41.05
7.93,24.2
18.24,59.04
5.23,20.57
8.2,25.2
42.4,134.94
8.99,33.73
6.02,29.49
44.06,134.67
22.47,74.44
8.28,29.96
29.29,91.14
2.55,18.67
21.66,68.48
29.72,98.59
47.88,146.13
16.66,60.87
38.37,119.47
7.07,22.28
21.96,78.57
11.55,41.55
24.88,83.5
21.15,64.68
49.0,151.22
45.92,140.57
29.32,92.3
9.24,30.0
28.07,89.11
39.71,121.49
2.38,17.09
21.98,64.7
2.61,16.35
12.58,42.64
5.06,24.32
48.05,152.3
8.86,36.45
7.93,29.42
48.62,158.44
26.04,73.96
38.02,119.61
16.7,60.27
26.88,82.78
0.84,8.26
20.74,56.75
27.98,82.68
25.96,79.7
20.59,70.28
39.5,123.94
25.33,78.16
31.99,99.72
9.64,38.83
43.14,134.43
18.46,62.31
24.36,85.06
17.93,50.2
44.65,133.34
45.09,139.46
11.6,46.87
37.76,117.09
5.59,22.17
1.98,10.63
41.91,133.5
6.99,26.88
8.16,32.36
30.53,92.25
40.93,130.08
9.89,32.53
6.15,23.62
4.33,17.18
1.73,14.19
6.27,19.15
47.16,146.29
5.22,22.25
30.08,98.83
46.09,143.8
31.58,97.64
2.12,11.19
30.02,90.81
45.2,141.56
16.47,61.8
16.02,49.38
12.82,43.18
25.52,78.43
12.28,41.95
36.33,109.01
32.42,104.92
20.34,69.51
36.27,101.38
5.38,30.13
37.6,118.04
30.34,98.63
31.69,97.0
3.7,17.32
31.1,97.44
24.96,80.9
24.55,76.09
16.43,59.0
0.88,3.0
21.42,72.9
20.35,67.2
21.43,68.5
30.79,96.54
15.35,47.96
13.83,42.35
25.14,81.03
29.82,101.86
28.58,83.48
44.14,138.63
38.57,119.68
3.08,20.94
28.39,83.79
21.18,67.79
18.37,61.25
47.92,141.46
23.11,82.84
36.11,116.08
48.37,152.46
7.97,33.42
3.2,10.3
16.02,55.98
2.7,11.69
6.28,17.93
49.59,157.6
48.03,139.1
34.72,111.16
37.77,119.47
7.45,36.23
29.96,90.39
8.14,28.87
19.23,62.68
17.59,59.97
30.89,100.69
4.44,17.87
5.62,23.54
30.69,99.35
31.99,104.17
17.32,58.12
7.77,27.11
44.36,147.78
3.12,11.83
36.01,110.0
7.43,27.41
32.05,99.97
33.35,115.56
40.31,121.95
20.05,63.11
1.58,10.09
40.65,132.96
22.48,67.73
42.43,136.4
38.91,125.38
25.17,82.16
49.97,152.02
23.37,72.22
34.98,109.06
33.66,107.67
26.14,87.37
29.47,91.91
40.03,120.64
28.79,88.28
22.78,72.13
33.27,107.2
2.26,8.63
5.91,18.71
6.71,24.29
21.58,70.74
43.65,137.6
32.34,100.5
48.64,150.98
2.48,7.24
36.24,112.54
16.05,53.12
1.65,16.38
41.38,133.2
8.55,32.06
11.1,32.9
17.35,58.8
39.52,120.99
31.42,89.71
13.61,49.66
8.84,34.09
5.92,19.73
7.92,30.82
43.47,135.48
46.17,141.43
48.41,152.39
41.82,135.13
44.43,136.46
40.9,124.25
47.92,153.56
42.36,138.57
23.37,82.0
16.5,58.02
29.42,89.24
30.61,91.46
28.96,96.86
35.48,113.16
35.1,112.91
4.82,13.65
14.63,51.16
44.55,142.55
29.71,88.71
16.76,57.97
42.6,129.64
12.83,41.16
20.76,68.27
14.17,49.97
43.63,133.53
36.55,122.84
23.28,78.51
46.65,146.75
46.41,141.78
35.72,116.38
44.65,132.36
36.11,108.53
31.6,98.27
21.33,67.8
14.04,43.09
3.48,19.36
40.14,120.67
6.55,31.15
20.81,69.47
12.11,41.5
23.0,74.15
16.09,49.12
41.57,136.04
48.92,142.57
47.11,145.9
31.31,98.4
48.97,153.23
20.34,67.39
26.36,77.38
13.21,43.26
44.95,137.46
9.4,37.87
30.72,96.04
40.07,125.75
29.97,97.82
4.4,10.64
30.77,88.94
38.47,119.87
9.8,36.22
36.98,117.14
43.99,132.47
49.33,154.32
20.8,64.96
1.75,8.65
21.24,73.97
33.18,107.63
44.62,142.89
46.94,142.25
45.52,148.58
33.07,103.31
34.28,110.54
0.62,12.89
18.5,56.89
45.39,137.82
34.64,113.35
23.66,78.08
5.66,23.88
12.69,42.92
27.97,86.47
44.93,134.9
5.24,23.85
8.11,25.26
32.92,105.81
15.06,50.29
8.9,31.02
9.33,32.67
24.88,76.71
29.4,95.56
45.27,140.45
26.73,85.18
34.72,104.95
9.44,32.27
35.82,113.22
32.61,104.36
11.2,39.07
33.63,105.81
10.97,36.57
29.88,93.46
33.61,107.15
34.82,114.04
45.51,149.55
47.42,151.71
40.6,130.49
44.0,142.6
1.46,11.4
18.45,62.19
2.47,11.07
11.63,39.4
19.4,63.93
43.44,134.4
25.83,79.18
32.62,102.78
18.46,59.57
30.34,91.91
40.87,133.26
15.41,47.82
46.65,146.54
11.06,39.22
46.01,138.56
1.9,11.83
27.37,88.68
49.27,152.46
30.68,96.8
27.97,86.56
34.28,118.28
14.82,49.19
3.17,16.33
12.93,42.41
9.22,28.63
46.22,143.49
42.69,130.54
16.23,56.84
41.89,129.74
10.98,38.28
10.38,28.53
38.49,122.7
16.68,58.67
3.71,15.81
36.14,117.01
49.49,156.53
28.52,93.76
13.55,45.78
18.96,59.65
32.61,96.62
35.22,109.05
44.37,138.7
45.49,139.27
43.13,132.97
32.6,102.57
22.77,72.33
34.13,109.51
33.49,109.49
11.29,41.34
25.62,81.65
10.81,32.52
45.01,136.46
16.5,58.69
40.37,126.56
19.17,58.88
38.3,115.09
11.44,30.43
38.31,118.55
9.39,37.92
24.8,83.32
6.12,24.24
26.63,90.16
41.13,131.67
37.9,113.69
3.01,20.25
24.86,78.55
42.69,129.54
32.68,101.6
3.43,15.62
16.62,55.47
28.05,89.64
9.05,32.37
34.25,105.85
31.92,100.6
10.52,39.31
27.74,87.28
40.68,128.21
19.05,53.87
12.73,41.79
35.21,117.38
4.0,18.47
41.72,121.47
47.2,145.74
48.26,150.75
21.91,73.95
31.35,104.55
42.94,140.66
11.56,41.3
1.87,10.09
19.54,63.93
44.28,138.53
25.5,75.31
26.75,82.29
34.73,108.79
28.94,93.35
3.2,16.34
28.26,89.16
32.57,99.01
32.26,97.75
36.55,117.0
26.24,83.2
45.05,141.67
23.48,71.07
26.15,89.01
39.13,125.54
41.75,126.47
32.59,98.54
6.76,24.92
16.93,49.25
1.5,17.55
15.12,46.62
28.73,94.69
40.36,128.47
29.49,102.08
2.47,8.99
13.33,47.83
29.11,88.26
35.6,110.75
43.39,125.9
48.4,150.1
44.64,134.64
23.63,65.17
37.47,114.17
12.41,41.6
3.66,15.86
3.23,13.85
12.44,41.16
2.36,18.41
42.59,127.77
24.75,80.02
40.64,125.86
47.02,142.17
49.7,153.64
46.89,149.58
35.97,114.62
22.38,75.13
30.1,94.33
40.92,126.9
44.93,135.5
47.85,152.56
36.66,113.61
27.23,86.55
48.43,147.88
47.95,157.02
24.14,81.43
32.61,103.49
40.56,126.39
21.94,70.56
41.55,133.01
6.02,21.9
24.32,81.83
24.39,75.21
34.39,111.62
6.26,23.82
5.61,15.18
45.08,148.72
15.54,48.78
16.68,54.94
38.95,119.95
21.04,62.16
41.73,128.27
20.37,61.66
38.15,124.25
26.5,78.92
46.82,145.39
16.71,56.22
18.45,55.29
48.51,150.79
37.01,110.8
38.74,117.49
15.15,46.9
26.84,89.84
16.02,55.91
13.36,38.3
26.99,85.71
49.39,154.37
11.12,40.73
12.5,47.08
12.53,48.45
39.69,124.73
25.77,92.35
19.55,59.37
42.27,131.78
15.23,51.37
19.91,59.57
4.14,18.38
6.39,18.67
7.27,32.99
17.68,49.99
26.44,77.59
0.54,6.1
9.9,28.38
9.19,24.37
13.04,44.63
8.72,24.86
10.16,34.39
49.2,149.57
29.94,99.26
38.25,119.89
41.06,128.43
33.55,103.62
35.35,111.48
31.8,100.17
32.64,97.09
46.46,138.84
9.69,29.74
14.1,43.97
5.12,18.0
41.95,128.03
22.71,72.8
45.4,140.13
20.88,68.17
22.41,70.17
22.69,71.19
30.82,99.08
38.42,124.9
17.89,57.67
31.69,96.9
10.6,43.11
27.93,86.8
27.56,88.68
44.49,140.84
44.84,136.7
24.62,70.68
1.72,9.29
42.31,131.11
0.53,3.55
24.17,74.44
1.48,7.83
17.95,54.1
32.02,101.27
18.87,63.28
46.38,144.08
32.22,93.05
32.5,97.58
19.03,61.86
2.41,14.59
37.04,114.94
35.95,118.37
26.74,87.16
21.11,69.24
27.15,87.32
37.47,117.68
35.78,111.67
33.08,104.59
45.24,146.93
30.69,99.24
1.22,3.5
31.09,97.53
30.82,92.66
3.95,14.26
21.67,63.83
32.73,112.98
35.37,109.58
44.71,141.0
42.15,130.05
6.27,24.02
30.63,98.01
30.03,100.6
15.54,51.17
9.61,31.1
10.38,32.75
9.29,28.54
40.41,124.11
7.85,40.35
13.59,48.72
11.28,37.72
35.79,117.7
8.34,27.97
1.69,15.15
19.02,63.43
15.6,56.9
20.19,67.42
37.81,114.56
1.11,9.15
2.37,14.78
13.15,48.48
44.52,137.58
8.87,32.27
49.85,158.74
40.38,129.03
23.08,76.12
37.52,117.02
26.18,81.87
28.52,91.22
29.25,91.23
32.61,98.36
3.51,20.37
31.02,94.32
35.99,116.96
15.88,49.78
48.94,153.38
7.65,21.1
45.57,143.97
33.98,107.65
33.38,107.71
43.86,132.64
41.67,139.51
17.6,50.05
35.42,111.72
3.0,10.82
23.47,79.45
46.92,142.83
14.07,45.77
2.97,13.5
29.36,92.35
18.08,57.63
19.29,67.7
29.33,88.46
31.27,102.76
22.15,68.39
25.62,74.54
49.67,156.02
47.88,145.3
35.51,106.92
8.49,33.68
18.32,53.22
44.21,134.95
21.47,72.15
47.79,144.0
24.67,73.73
43.16,134.68
2.25,9.4
21.99,71.6
35.16,108.65
43.25,130.53
30.68,99.06
9.08,35.65
44.35,135.24
28.95,98.99
5.85,28.82
23.46,85.32
35.1,109.34
22.83,73.06
43.6,134.24
21.47,71.22
29.38,88.47
10.95,36.84
25.88,85.88
11.53,36.37
11.65,38.9
14.36,50.14
2.69,12.31
8.58,28.45
21.51,72.22
6.99,25.9
7.1,27.13
48.41,147.49
21.64,67.54
20.48,69.31
13.75,52.1
25.87,80.56
30.01,97.91
21.2,70.86
19.99,68.13
35.17,110.17
47.51,151.36
43.95,139.05
6.37,22.39
32.79,101.81
0.85,17.11
31.84,103.75
23.49,76.48
24.81,78.31
29.61,92.45
37.26,117.73
36.61,110.96
2.7,7.06
36.96,118.53
41.58,135.85
3.87,22.86
16.49,57.07
39.71,122.51
24.91,85.43
34.9,116.0
25.36,82.27
48.92,156.78
46.84,137.59
14.42,49.86
19.6,65.41
21.85,68.43
5.66,20.62
20.5,70.7
38.85,123.04
42.42,134.85
44.36,142.39
1.22,10.71
39.55,125.17
25.38,83.29
10.7,31.45
25.19,84.47
42.29,133.68
22.0,73.74
49.53,153.48
31.03,99.02
24.74,83.55
15.1,43.93
1.05,3.0
30.72,101.45
29.09,92.02
26.08,75.29
27.12,83.96
42.25,133.4
16.19,53.47
27.74,88.27
34.16,109.23
10.89,34.57
46.28,138.33
36.99,119.24
3.14,19.93
43.32,135.3
46.53,135.41
39.79,123.55
21.6,65.12
49.72,152.52
6.66,24.45
27.06,92.39
8.93,34.57
22.25,62.04
46.41,138.75
39.82,128.87
39.21,119.77
18.02,60.55
46.75,142.71
18.73,64.69
2.48,13.88
32.07,104.57
18.45,52.98
8.11,31.33
46.77,139.73
32.04,104.56
47.06,154.58
29.36,86.62
3.66,18.32
1.98,5.41
45.08,137.82
2.42,10.48
30.95,100.33
15.25,54.7
34.54,112.55
14.59,45.12
2.34,14.41
36.68,111.86
15.89,52.25
27.76,85.11
38.81,123.65
35.29,108.07
17.75,58.11
37.52,119.74
46.32,137.12
30.69,101.09
35.32,118.27
43.36,130.29
42.26,124.14
17.9,60.2
49.59,156.33
1.91,5.12
49.34,150.87
12.68,43.96
22.3,70.91
44.24,141.14
12.59,44.61
11.63,36.3
32.33,105.39
35.42,110.69
0.87,3.51
22.8,71.42
24.71,81.51
13.96,41.39
27.53,82.97
8.15,36.28
16.52,50.65
35.81,117.53
43.75,130.56
29.67,95.18
4.2,21.55
34.1,102.81
44.93,136.51
25.46,85.99
24.94,87.63
49.57,156.65
32.0,100.53
40.4,126.22
32.5,98.04
11.44,31.18
14.56,51.62
33.45,98.04
23.08,72.14
20.52,66.09
1.61,6.52
44.28,140.67
44.28,137.78
23.32,73.13
35.19,112.79
9.3,34.24
25.44,84.66
22.22,69.97
33.0,107.33
23.75,77.46
25.17,83.34
15.14,54.21
2.9,16.72
45.89,142.68
1.11,9.58
14.43,52.07
22.66,69.04
16.3,54.82
27.82,80.19
23.35,74.31
13.15,34.99
4.86,16.64
7.31,19.77
24.57,82.96
42.37,129.6
5.48,17.38
34.02,107.97
39.71,121.16
14.2,42.48
33.58,104.63
34.49,102.3
35.54,119.43
44.6,139.31
20.23,68.31
12.56,47.77
27.42,92.56
3.6,18.57
17.03,54.65
44.22,138.66
26.84,85.78
22.12,71.73
13.65,47.99
12.89,44.46
12.21,40.01
41.55,140.21
49.26,147.45
26.97,87.21
4.45,20.94
37.68,123.05
43.91,136.21
46.6,147.53
31.62,98.61
25.59,85.81
31.22,99.9
1.14,11.67
32.94,105.19
35.63,110.78
36.24,108.48
28.37,85.53
35.15,107.92
32.12,100.68
6.22,26.15
44.97,139.94
31.33,101.46
36.53,119.87
17.47,55.33
46.0,148.92
25.38,70.01
34.11,108.62
47.63,149.73
45.85,144.82
32.42,107.05
8.7,34.5
47.55,151.15
49.21,144.19
5.62,19.19
22.79,72.23
27.64,90.88
5.06,23.72
9.89,31.17
27.12,88.07
48.17,145.53
1.88,13.15
45.67,145.7
44.98,144.86
42.93,128.86
19.19,59.36
24.8,68.64
20.48,69.83
47.41,152.57
26.31,79.93
4.49,15.19
14.07,51.29
23.37,74.01
47.7,152.88
28.66,90.84
34.96,112.09
4.88,16.98
43.93,136.9
27.18,76.02
46.1,150.92
22.55,74.91
34.31,106.81
23.81,74.62
7.56,21.64
13.97,42.59
3.83,17.99
22.29,71.86
32.64,105.9
12.56,38.42
24.77,84.64
23.22,71.89
26.9,81.56
9.64,31.85
26.93,91.91
18.53,63.77
14.66,44.97
29.51,90.45
7.83,19.11
45.08,142.17
46.78,144.34
33.2,101.52
15.51,57.34
31.49,108.74
30.28,97.33
19.87,65.82
14.72,50.06
8.84,31.5
11.26,32.94
32.82,100.52
44.35,137.91
19.56,67.29
6.53,23.24
1.13,14.74
20.59,71.15
12.01,40.9
16.47,53.64
12.46,43.55
33.38,107.45
32.11,101.65
45.66,142.85
35.14,114.35
8.66,30.89
37.7,121.86
9.47,32.14
28.15,86.35
4.32,15.89
2.84,12.24
23.48,70.84
5.7,24.22
15.68,49.72
17.27,53.1
38.59,122.0
16.97,49.6
24.97,79.75
38.74,119.98
10.64,32.67
40.34,128.19
41.67,127.76
49.45,156.3
22.48,73.7
18.85,59.62
35.25,117.79
3.38,15.86
2.47,11.12
17.08,63.48
36.61,113.44
6.26,34.08
31.96,103.32
13.84,53.73
32.76,107.89
23.12,72.04
6.2,25.76
12.74,49.43
11.38,47.95
8.65,31.9
23.68,70.94
47.76,150.22
33.08,102.23
41.88,127.9
49.06,155.99
27.26,85.3
12.28,43.14
46.43,141.32
35.1,109.16
47.97,145.43
32.73,109.38
38.87,118.67
44.59,139.92
38.08,122.5
28.35,89.1
23.86,79.73
41.26,130.53
38.71,127.24
18.64,63.96
25.17,84.94
31.93,103.39
1.9,3.0
12.75,39.08
12.89,46.55
44.22,131.11
16.91,57.29
27.48,90.75
41.66,133.55
13.35,41.24
6.63,27.04
47.44,149.32
35.38,112.41
9.26,33.36
41.08,127.12
39.46,116.75
41.96,137.83
14.17,50.44
22.7,74.96
34.84,111.56
19.84,70.04
3.96,11.96
7.25,21.55
30.06,87.55
19.07,60.61
0.77,7.81
38.46,120.33
21.13,61.81
16.03,48.53
35.82,119.71
23.03,73.04
34.89,108.35
1.15,12.17
0.97,12.37
28.22,90.83
49.12,153.9
13.98,42.12
34.3,109.52
9.03,34.61
15.92,56.67
4.36,15.9
44.1,141.45
15.87,56.45
11.91,38.99
36.66,118.4
10.37,32.8
12.39,36.38
5.63,20.02
48.16,150.35
12.76,41.43
49.79,148.13
9.22,34.42
1.52,9.0
44.84,135.22
29.21,91.84
17.89,56.05
25.91,82.8
13.41,44.34
31.92,102.61
31.02,97.1
4.47,10.29
45.58,138.32
23.3,71.35
10.16,36.26
15.72,52.18
43.38,139.19
19.47,62.92
28.32,85.78
47.41,147.91
32.76,105.77
33.95,105.75
12.8,46.48
33.58,104.2
19.99,64.93
45.6,141.89
6.91,22.34
14.64,47.03
3.77,16.87
19.35,64.4
7.84,34.95
42.33,129.39
46.29,147.35
33.64,108.18
5.62,25.14
17.41,54.69
48.24,148.28
7.25,24.4
28.05,88.16
17.97,61.08
49.96,155.1
14.63,52.36
2.86,10.47
35.26,102.96
16.67,54.78
33.05,103.5
5.68,23.05
26.39,85.45
19.07,56.43
27.07,78.46
42.75,142.67
48.65,156.59
37.78,122.8
38.46,125.24
26.68,86.31
5.32,23.28
33.52,101.83
7.82,28.98
12.66,44.45
35.53,117.54
33.02,95.15
16.06,61.29
38.72,124.2
47.0,147.65
27.49,87.66
34.05,106.08
13.95,41.45
48.55,149.83
14.05,48.68
44.43,137.57
46.43,145.96
36.12,114.32
40.67,122.03
23.16,70.8
46.02,143.71
37.26,109.99
16.67,60.12
2.23,14.87
27.27,85.17
42.11,128.96
43.1,133.24
41.84,130.19
11.13,35.4
21.59,71.64
30.88,99.49
33.54,105.22
17.06,59.99
34.79,115.79
29.75,88.7
28.56,94.93
33.32,100.9
30.37,91.07
8.76,27.33
43.78,137.99
12.41,37.72
37.35,115.1
9.23,33.3
33.22,99.33
44.84,137.56
0.98,6.01
48.99,150.56
1.97,14.52
1.06,9.88
42.95,134.68
35.58,110.7
5.74,15.06
46.9,141.51
33.76,108.58
6.0,23.89
43.1,134.48
24.3,78.09
14.27,48.33
41.34,123.54
37.05,114.24
31.34,100.77
44.98,143.59
43.13,135.06
11.73,40.7
43.99,144.45
19.01,56.56
21.87,66.56
48.63,159.1
38.11,116.79
16.41,50.3
32.57,99.43
27.2,94.56
6.27,23.94
44.44,138.71
41.18,126.27
39.0,122.01
28.18,92.28
11.43,46.54
44.25,132.51
17.97,65.29
1.5,12.74
49.1,152.49
43.13,131.77
31.32,96.41
1.11,6.36
11.77,43.07
22.88,74.51
31.59,104.5
35.55,110.7
39.52,122.73
28.01,84.72
32.98,106.88
40.66,125.14
36.13,107.39
47.76,145.17
43.79,131.79
8.88,34.5
47.4,146.28
10.61,37.22
49.57,157.83
35.22,106.37
31.56,104.49
16.55,49.52
7.09,15.61
6.75,30.77
43.4,125.97
21.91,78.32
28.21,90.44
46.63,148.65
13.14,38.61
38.31,120.19
23.79,78.39
11.03,42.46
42.72,135.04
34.16,106.91
5.2,19.96
27.32,86.18
42.66,132.52
3.81,14.01
21.11,71.04
40.36,122.53
42.99,135.62
38.88,120.65
15.63,42.4
25.59,86.96
37.19,110.54
8.05,29.96
29.95,99.32
36.16,112.6
42.57,144.78
6.03,22.33
16.82,51.78
27.31,94.12
35.2,107.19
36.64,116.7
13.04,47.73
1.19,8.01
34.84,110.29
45.5,140.79
39.98,137.0
31.31,105.66
48.89,155.34
21.94,72.67
26.49,82.04
1.11,3.62
47.32,148.62
29.38,95.77
19.84,55.46
2.71,8.6
18.44,61.04
0.68,4.74
16.55,56.11
47.6,146.53
8.14,31.43
27.5,93.7
9.74,29.14
39.28,123.4
28.34,98.82
10.51,34.92
43.38,132.07
39.31,126.39
47.59,147.61
0.53,11.16
23.13,72.11
49.99,157.38
40.65,125.3
41.65,130.55
31.25,98.29
35.79,117.62
40.36,126.51
5.07,14.89
34.78,105.07
40.86,128.77
2.52,9.11
15.2,52.34
16.54,50.69
42.8,132.38
39.13,118.81
32.99,103.76
40.33,121.49
22.94,73.1
43.81,138.31
12.09,39.52
35.38,112.36
12.47,37.25
2.47,8.58
14.57,46.32
24.9,76.23
42.25,132.85
25.69,87.79
9.37,31.84
49.64,160.35
13.87,50.89
49.27,150.59
46.85,145.11
27.35,94.88
5.05,22.12
34.92,106.53
42.36,135.58
22.54,72.26
12.33,42.86
40.24,131.16
27.48,88.89
10.28,36.32
47.5,146.93
47.43,149.51
18.67,56.02
3.67,12.35
31.72,104.56
16.2,64.86
3.78,18.12
44.64,144.85
49.91,152.34
17.85,60.15
37.36,106.88
3.76,15.9
18.8,64.95
5.88,19.9
3.24,13.6
29.65,98.19
40.2,121.54
22.92,75.98
26.45,76.35
13.9,51.42
36.95,114.82
18.37,60.33
3.84,18.7
8.69,21.43
6.86,20.25
22.08,71.3
3.73,12.17
40.42,120.8
45.45,144.28
12.8,40.1
24.53,78.31
26.19,80.93
49.26,151.07
3.75,17.48
33.56,101.87
17.62,59.06
25.34,77.63
11.24,39.07
8.43,29.81
12.56,36.37
4.03,17.13
14.27,46.22
34.67,110.44
32.75,98.72
27.95,91.87
0.52,4.24
6.73,27.64
42.22,139.06
13.95,40.11
45.65,137.61
43.79,133.31
8.17,29.94
44.96,140.57
31.58,97.02
31.7,103.8
42.71,136.53
20.55,71.27
36.9,118.92
33.55,110.65
38.69,118.49
33.18,101.73
4.46,14.13
14.99,51.93
47.03,146.96
11.56,42.76
23.88,75.19
18.17,65.01
4.77,20.39
9.47,31.79
14.69,49.14
23.43,81.74
43.79,136.26
26.02,83.42
32.77,104.74
21.58,71.91
43.57,136.8
33.3,107.29
4.99,21.9
24.14,78.7
41.45,136.37
36.82,112.49
45.31,142.64
11.77,39.31
48.87,148.06
14.61,47.84
2.98,9.9
25.04,80.57
5.96,23.55
34.22,108.97
45.08,139.56
46.11,143.42
30.55,93.55
27.0,84.11
49.7,150.27
29.18,87.85
46.41,136.54
45.87,147.0
14.83,54.57
1.18,3.0
22.24,72.72
43.14,129.91
41.89,128.58
30.38,95.4
8.25,27.56
5.83,26.29
47.76,158.71
21.36,63.83
32.58,106.19
45.34,143.11
43.56,135.52
28.56,87.42
24.65,71.09
36.9,117.47
17.81,58.99
31.46,99.77
1.65,12.86
41.3,130.87
49.9,154.65
47.76,151.21
18.31,60.32
26.79,85.66
12.19,46.85
15.5,51.76
23.14,68.12
37.48,121.08
1.39,12.72
19.99,64.55
28.05,93.93
11.15,36.4
4.38,18.16
27.21,91.81
32.07,99.95
32.23,100.07
18.15,59.85
12.25,45.15
11.41,34.46
2.51,16.95
9.64,38.2
41.02,133.5
0.65,3.0
2.67,17.63
6.79,25.89
21.3,67.81
17.02,54.75
9.3,31.85
5.99,25.18
46.97,146.49
45.61,142.21
38.71,111.69
12.98,41.51
16.52,55.37
33.46,95.88
14.94,52.86
26.77,83.93
32.74,101.44
26.2,83.53
20.96,63.17
17.72,53.28
39.0,124.92
37.08,118.87
34.96,107.69
19.05,65.41
38.9,125.66
47.91,140.75
34.6,112.01
20.69,66.91
39.93,128.92
30.66,101.01
43.95,137.14
35.8,114.0
38.61,123.23
33.54,110.66
5.06,21.73
24.51,76.79
3.3,13.07
22.65,71.07
35.96,112.75
21.35,80.34
0.58,8.53
18.78,70.51
3.85,21.31
39.14,120.82
39.3,123.96
40.42,126.35
2.0,11.12
2.1,12.84
45.22,155.13
6.62,28.28
33.67,104.91
39.87,123.69
22.67,72.98
27.55,87.11
11.76,38.59
46.22,147.93
15.44,49.6
11.28,31.34
26.51,82.04
9.93,38.14
34.49,107.1
26.0,85.23
7.82,22.74
3.83,10.11
7.28,23.57
7.26,28.17
15.99,50.54
41.75,128.77
3.34,14.29
6.84,21.1
15.49,56.97
27.89,95.49
38.26,122.92
46.1,148.38
20.9,68.59
5.74,22.88
11.07,40.04
14.72,49.51
39.41,126.59
34.49,105.23
10.85,41.1
42.02,137.73
43.03,132.99
44.18,133.84
14.11,52.19
7.12,28.5
5.65,23.25
20.3,64.12
21.75,72.08
43.48,135.76
13.75,47.17
31.53,101.5
39.52,121.93
13.82,43.7
13.72,41.37
33.62,104.04
36.44,113.26
48.01,151.91
42.57,136.32
41.19,117.65
34.77,109.34
6.37,25.74
40.56,125.77
46.8,145.31
19.84,65.15
16.03,52.08
26.36,85.0
47.84,142.53
3.02,11.04
35.59,110.82
40.83,125.38
39.54,120.36
28.56,93.15
46.07,140.05
7.16,33.25
12.63,40.14
15.69,50.85
0.93,4.21
18.85,57.37
8.45,31.94
36.37,110.1
21.04,68.55
35.37,114.39
15.04,45.88
7.03,19.73
7.03,31.82
10.56,31.14
6.2,25.5
11.42,33.97
29.16,93.68
13.19,47.23
17.48,55.2
3.11,8.48
44.66,135.94
7.34,24.3
17.76,55.47
19.28,50.08
38.72,115.9
24.44,75.32
19.46,62.92
34.95,106.61
30.05,96.66
4.37,15.37
15.98,54.96
48.94,156.43
24.43,79.43
21.5,72.01
7.92,25.82
42.03,134.29
7.1,21.42
5.7,21.37
22.23,73.35
22.11,70.54
49.08,152.95
6.81,21.36
24.45,81.38
10.46,31.97
35.24,106.17
19.89,68.46
32.6,107.83
17.25,57.9
28.45,89.21
23.72,71.74
19.03,57.78
27.11,84.57
19.5,61.73
40.4,117.0
25.01,81.56
45.2,133.54
11.53,33.98
6.05,20.94
19.36,64.06
9.59,34.19
19.96,64.7
10.77,32.91
43.48,135.21
28.61,95.85
25.13,80.42
39.49,126.07
6.95,17.35
42.92,134.22
24.42,81.62
7.25,28.69
41.06,129.96
23.31,71.67
30.43,97.05
44.73,143.34
44.59,138.15
44.69,146.06
21.14,63.87
37.61,119.13
12.05,40.22
41.64,123.6
17.42,57.95
23.46,74.89
44.62,134.3
40.38,119.64
47.65,148.72
18.49,60.52
7.98,29.21
45.57,145.8
24.91,80.52
44.53,135.72
36.74,125.48
43.8,143.7
32.91,102.92
40.71,127.75
6.46,15.64
48.43,153.09
9.46,32.12
1.71,11.55
26.77,79.86
35.74,114.47
35.96,105.28
17.29,45.98
37.81,124.7
42.21,123.14
30.7,90.13
19.61,59.53
30.87,96.55
43.18,125.12
45.07,133.9
2.06,5.74
6.56,22.8
0.72,14.14
24.88,81.76
22.1,71.2
27.52,83.95
34.34,106.77
18.61,59.62
10.82,38.78
20.04,65.86
0.95,6.76
41.56,131.71
19.49,63.7
31.33,92.16
16.57,49.57
30.93,94.23
27.25,91.17
10.82,40.97
31.45,98.76
5.93,23.15
24.31,76.54
36.13,114.01
27.68,90.52
37.44,118.47
14.02,44.14
2.92,12.5
3.27,15.55
13.8,43.06
20.68,68.11
27.11,88.72
38.0,118.91
42.06,135.4
34.84,110.98
23.43,77.91
13.59,42.67
21.68,75.0
14.03,49.39
31.41,98.54
41.0,129.74
26.15,83.5
2.77,16.78
47.02,145.51
15.07,48.71
45.77,140.5
40.75,130.17
20.95,69.43
3.31,23.54
47.41,147.0
33.12,98.11
12.86,45.55
26.91,86.28
31.95,101.45
11.72,39.4
5.13,20.23
13.74,48.62
2.86,15.75
3.96,13.94
8.25,28.79
8.34,35.84
12.77,48.1
46.9,146.64
29.0,91.99
21.41,59.18
28.41,89.95
0.78,4.92
44.79,134.54
26.85,79.89
22.86,75.76
47.11,140.33
36.66,112.61
17.2,57.36
46.84,153.56
42.67,132.85
47.75,145.45
5.26,25.93
47.79,150.06
27.37,87.07
33.77,104.3
11.01,42.39
7.45,33.55
4.43,24.58
21.4,65.13
11.46,40.13
4.54,17.83
47.78,144.1
36.8,109.19
26.13,80.17
37.3,122.25
30.77,104.88
9.31,29.57
31.86,87.42
34.21,109.18
12.25,49.73
16.35,54.89
19.47,58.74
30.33,94.6
6.78,18.14
37.3,121.22
17.63,59.43
