Customer_ID,Annual_Spend,Order_Count,Avg_Order_Value,Days_Since_Last_Purchase,Product_Category_Count,Mobile_App_Usage,Website_Visits,Wishlist_Items,Coupon_Usage_Rate,Return_Rate
CUST_002945,75119.84,145,24253.31,15,16,66,116,41,0.596,0.295
CUST_002946,26812.3,126,23132.78,197,24,118,151,98,0.606,0.069
CUST_002947,63554.09,206,23394.7,107,7,55,63,91,0.015,0.189
CUST_002948,7377.61,105,9252.09,22,21,17,168,75,0.125,0.396
CUST_002949,52531.73,62,13390.9,41,15,112,149,47,0.237,0.257
CUST_002950,19123.41,35,23862.44,36,24,4,60,23,0.678,0.051
CUST_002951,139273.68,13,22578.18,327,2,111,107,64,0.577,0.183
CUST_002952,103175.34,163,19798.06,164,24,23,11,16,0.758,0.187
CUST_002953,83006.13,43,10301.82,115,2,77,89,37,0.741,0.321
CUST_002954,173633.9,130,14195.61,149,10,114,131,27,0.853,0.366
CUST_002955,30815.05,184,19864.23,5,5,37,82,32,0.377,0.033
CUST_002956,203445.66,111,6970.7,31,4,66,127,23,0.345,0.126
CUST_002957,114982.37,205,15735.94,144,15,69,139,69,0.831,0.119
CUST_002958,50737.03,128,20732.77,293,13,75,32,84,0.238,0.398
CUST_002959,132579.02,51,17744.88,292,17,51,148,3,0.461,0.224
CUST_002960,27600.65,182,12091.12,176,21,74,127,32,0.194,0.352
CUST_002961,33618.78,144,14698.29,176,23,38,99,9,0.914,0.17
CUST_002962,39104.28,146,24719.15,60,1,58,105,35,0.408,0.289
CUST_002963,41345.37,135,15129.3,76,18,25,71,76,0.212,0.115
CUST_002964,28578.49,45,19683.32,85,15,64,73,99,0.692,0.365
CUST_002965,140949.67,164,18219.8,190,14,79,95,72,0.245,0.182
CUST_002966,49951.21,169,17596.97,6,9,47,91,30,0.944,0.321
CUST_002967,76630.73,222,17965.95,84,12,112,73,3,0.368,0.102
CUST_002968,40165.11,42,11469.36,261,5,110,71,83,0.665,0.277
CUST_002969,16740.36,233,11959.17,258,23,52,179,7,0.345,0.162
CUST_002970,72333.32,135,11803.0,46,2,8,174,26,0.807,0.013
CUST_002971,15700.09,15,1024.71,340,23,4,58,35,0.897,0.165
CUST_002972,57065.57,60,6178.42,93,23,115,174,8,0.788,0.22
CUST_002973,22975.4,40,4033.19,223,7,71,55,42,0.848,0.061
CUST_002974,240648.63,211,22183.84,278,21,60,12,23,0.102,0.074
CUST_002975,113318.07,235,7019.24,2,9,20,171,36,0.924,0.186
CUST_002976,64474.67,165,3633.38,128,18,96,34,40,0.624,0.137
CUST_002977,145015.32,194,3170.22,322,4,102,118,93,0.869,0.176
CUST_002978,33109.61,234,17559.75,248,2,106,114,25,0.684,0.184
CUST_002979,87591.18,112,350.87,228,24,62,156,3,0.202,0.056
CUST_002980,68862.52,183,11888.35,326,1,19,55,0,0.61,0.072
CUST_002981,72028.28,77,3148.0,130,12,57,132,19,0.091,0.339
CUST_002982,145895.73,232,21271.65,227,13,116,194,91,0.696,0.065
CUST_002983,99981.9,105,23969.57,176,14,44,52,44,0.409,0.266
CUST_002984,73284.66,235,23977.11,322,5,21,100,87,0.152,0.167
CUST_002985,18799.37,107,11160.71,310,3,76,119,91,0.979,0.387
CUST_002986,30575.91,247,16183.97,30,4,102,59,91,0.901,0.026
CUST_002987,54945.87,122,15072.66,65,17,74,104,68,0.894,0.332
CUST_002988,63918.28,223,8880.96,205,19,81,133,95,0.789,0.197
CUST_002989,27142.54,80,11212.8,100,11,62,175,51,0.692,0.002
CUST_002990,323894.68,234,1795.23,319,8,29,105,93,0.655,0.105
CUST_002991,173074.23,125,19933.34,30,12,62,79,63,0.106,0.163
CUST_002992,91261.37,184,6171.93,190,18,96,162,20,0.901,0.126
CUST_002993,62970.76,172,11621.08,65,18,43,145,79,0.881,0.145
CUST_002994,51609.12,185,12119.39,302,9,66,10,71,0.748,0.367
CUST_002995,30750.36,134,14105.65,234,5,57,50,75,0.927,0.144
CUST_002996,63211.17,220,20483.34,277,21,64,120,95,0.553,0.168
CUST_002997,71712.96,32,17358.65,201,17,35,22,24,0.448,0.304
CUST_002998,25103.63,108,16643.96,349,13,5,46,66,0.968,0.318
CUST_002999,75653.84,202,13263.29,224,6,36,74,25,0.464,0.034
CUST_003000,53708.08,114,2579.7,82,24,92,186,99,0.641,0.282
CUST_003001,15749.04,146,10169.81,45,22,74,184,80,0.373,0.193
CUST_003002,32785.14,68,23941.46,88,14,115,92,26,0.636,0.054
CUST_003003,44822.98,127,24889.59,185,15,54,126,51,0.72,0.106
CUST_003004,224443.97,201,18316.35,188,23,76,55,62,0.625,0.018
CUST_003005,88396.46,135,5842.37,245,14,74,154,85,0.515,0.144
CUST_003006,23509.57,114,2726.89,45,4,58,72,44,0.3,0.102
CUST_003007,84138.99,8,10486.16,256,18,37,162,57,0.644,0.153
CUST_003008,20269.8,64,21442.98,351,1,114,182,37,0.908,0.232
CUST_003009,127756.8,235,18102.23,60,12,24,136,34,0.007,0.293
CUST_003010,43054.1,135,22120.53,104,22,78,17,45,0.134,0.242
CUST_003011,56075.52,41,15471.25,336,9,116,43,70,0.12,0.271
CUST_003012,151457.09,40,3432.14,13,10,76,148,2,0.923,0.346
CUST_003013,24318.33,3,3046.94,300,21,105,55,5,0.663,0.35
CUST_003014,22516.81,145,1390.46,76,18,32,175,12,0.952,0.344
CUST_003015,39794.36,194,14263.58,229,17,12,99,45,0.583,0.061
CUST_003016,123854.8,207,6223.58,166,19,37,0,78,0.462,0.1
CUST_003017,20670.39,110,18412.71,65,4,116,154,89,0.792,0.201
CUST_003018,8246.06,221,17219.0,31,16,57,44,32,0.161,0.143
CUST_003019,43660.05,114,8089.15,95,7,87,62,78,0.381,0.053
CUST_003020,88099.18,112,4584.68,57,9,19,57,61,0.466,0.115
CUST_003021,138715.9,180,2739.53,103,8,107,167,62,0.298,0.39
CUST_003022,43294.77,150,18485.42,311,7,16,62,55,0.371,0.139
CUST_003023,44891.39,4,11370.94,133,10,113,37,38,0.078,0.168
CUST_003024,134286.45,249,8223.54,216,8,23,28,59,0.198,0.003
CUST_003025,16174.33,244,21444.99,66,24,25,39,77,0.335,0.288
CUST_003026,45616.99,134,14921.61,177,17,39,146,82,0.796,0.165
CUST_003027,68411.53,166,13046.46,246,12,31,87,91,0.182,0.041
CUST_003028,81998.24,26,18635.8,293,14,92,55,23,0.347,0.387
CUST_003029,41903.95,139,20426.46,234,12,77,43,49,0.065,0.311
CUST_003030,61335.17,218,17214.61,130,2,36,192,32,0.557,0.29
CUST_003031,10489.93,17,11112.16,111,12,85,99,75,0.611,0.383
CUST_003032,37768.33,216,9606.61,53,14,97,140,73,0.866,0.163
CUST_003033,82244.85,92,19337.29,289,7,90,157,6,0.819,0.287
CUST_003034,30103.42,227,13044.1,238,13,91,48,45,0.285,0.082
CUST_003035,62398.03,31,17668.77,239,21,85,114,61,0.137,0.279
CUST_003036,81863.68,205,22281.89,294,4,59,74,0,0.156,0.006
CUST_003037,47108.82,246,22914.09,111,1,56,190,78,0.969,0.051
CUST_003038,67462.33,163,7087.35,87,17,106,198,64,0.673,0.17
CUST_003039,30518.47,144,4859.67,227,3,57,162,44,0.043,0.005
CUST_003040,51811.74,207,6679.93,303,17,66,138,83,0.137,0.185
CUST_003041,91780.15,107,18834.02,304,8,21,48,54,0.486,0.209
CUST_003042,66828.24,146,9377.44,289,3,57,106,65,0.208,0.249
CUST_003043,39712.77,111,4500.05,207,10,111,110,66,0.804,0.04
CUST_003044,70049.08,101,2639.96,355,2,84,114,99,0.573,0.072
CUST_003045,98738.17,112,8317.37,273,22,79,167,79,0.613,0.245
CUST_003046,14257.54,62,3576.18,69,4,72,20,53,0.463,0.263
CUST_003047,134773.63,112,4078.07,219,14,76,46,92,0.256,0.01
CUST_003048,47316.85,241,17160.32,230,11,73,2,99,0.589,0.216
CUST_003049,80647.49,233,689.36,289,14,48,157,62,0.717,0.314
CUST_003050,138423.46,155,3115.32,306,13,84,126,53,0.371,0.028
CUST_003051,22921.45,247,21140.26,360,4,48,66,51,0.505,0.165
CUST_003052,36438.87,163,21153.87,348,2,41,61,53,0.84,0.131
CUST_003053,48923.64,116,8365.24,254,2,39,164,66,0.149,0.365
CUST_003054,34591.82,173,2381.23,141,11,70,149,36,0.545,0.074
CUST_003055,201683.64,246,17683.26,68,22,45,30,11,0.348,0.127
CUST_003056,32868.15,35,9131.27,88,5,21,45,58,0.703,0.359
CUST_003057,40583.52,28,1327.52,358,9,81,44,19,0.019,0.132
CUST_003058,69083.58,103,4114.11,135,20,20,13,86,0.67,0.213
CUST_003059,25809.43,125,3602.93,142,21,50,120,85,0.103,0.013
CUST_003060,45388.93,102,14810.09,338,17,113,139,31,0.065,0.394
CUST_003061,74773.38,137,22473.32,186,12,13,118,70,0.725,0.33
CUST_003062,47429.41,204,19868.19,10,18,73,190,85,0.64,0.254
CUST_003063,56085.31,143,13753.6,147,3,96,76,43,0.895,0.024
CUST_003064,41335.11,21,10669.45,291,5,8,87,65,0.52,0.03
CUST_003065,20741.06,52,15543.18,337,21,17,165,77,0.53,0.218
CUST_003066,74990.39,163,11206.56,37,20,12,116,54,0.707,0.114
CUST_003067,204526.57,234,6303.26,344,14,16,174,15,0.323,0.249
CUST_003068,60650.38,97,17044.1,207,16,86,123,87,0.037,0.239
CUST_003069,70100.48,51,21856.45,209,19,24,53,70,0.23,0.335
CUST_003070,97236.94,83,9447.18,0,9,53,182,67,0.238,0.113
CUST_003071,24623.8,55,21070.15,359,17,15,47,51,0.336,0.231
CUST_003072,197157.91,215,10890.83,64,22,23,199,36,0.943,0.311
CUST_003073,68984.02,77,10153.13,0,7,94,100,45,0.805,0.196
CUST_003074,187643.62,127,902.44,242,10,74,14,40,0.936,0.332
CUST_003075,35842.04,172,17442.92,315,4,22,198,4,0.999,0.053
CUST_003076,213767.31,193,20226.06,24,10,40,112,65,0.434,0.294
CUST_003077,103012.83,243,16656.21,346,3,102,15,4,0.227,0.377
CUST_003078,88179.35,93,3953.75,49,24,85,170,62,0.56,0.133
CUST_003079,70531.67,88,2761.68,347,9,32,134,2,0.881,0.147
CUST_003080,50313.56,80,14406.9,240,13,104,42,7,0.466,0.033
CUST_003081,138742.11,153,10157.6,31,1,41,27,25,0.505,0.257
CUST_003082,66055.59,247,10841.63,32,15,47,65,73,0.134,0.221
CUST_003083,15109.08,215,24201.45,199,15,116,97,97,0.42,0.016
CUST_003084,27390.99,92,18153.28,233,11,17,59,99,0.387,0.301
CUST_003085,52570.37,47,10412.34,25,10,62,127,52,0.352,0.332
CUST_003086,74384.23,208,673.66,41,7,77,130,75,0.887,0.363
CUST_003087,57548.77,235,1045.57,60,1,91,128,83,0.059,0.218
CUST_003088,140544.52,184,17183.13,40,7,10,158,28,0.972,0.181
CUST_003089,15278.91,38,20975.92,129,5,23,55,13,0.008,0.35
CUST_003090,66205.02,139,17751.03,354,23,60,83,4,0.946,0.159
CUST_003091,16771.14,195,10266.02,353,16,63,173,26,0.548,0.262
CUST_003092,101905.24,15,972.17,197,8,35,31,67,0.702,0.246
CUST_003093,56043.24,1,24191.56,286,22,82,80,28,0.187,0.149
CUST_003094,80316.23,135,24661.13,150,2,76,17,2,0.654,0.035
CUST_003095,32704.96,1,13824.24,203,8,96,195,96,0.882,0.009
CUST_003096,146623.81,49,1952.64,181,14,52,34,29,0.139,0.171
CUST_003097,124145.22,96,13616.12,206,4,82,103,99,0.127,0.192
CUST_003098,90082.48,201,22329.99,146,24,46,99,8,0.304,0.329
CUST_003099,54684.63,157,17063.64,203,15,51,22,0,0.162,0.166
CUST_003100,89850.29,26,18055.73,47,7,95,140,22,0.111,0.112
CUST_003101,36503.93,87,2307.25,257,20,78,141,66,0.678,0.185
CUST_003102,108976.65,173,2841.49,138,8,56,164,31,0.214,0.095
CUST_003103,189972.88,235,3358.25,171,11,74,4,87,0.667,0.037
CUST_003104,126681.0,93,22628.55,100,2,22,149,5,0.862,0.045
CUST_003105,35928.22,244,13241.07,186,9,58,27,76,0.652,0.128
CUST_003106,77110.3,102,19831.06,314,6,68,131,48,0.119,0.005
CUST_003107,24216.78,225,3059.22,293,23,55,49,14,0.574,0.088
CUST_003108,89381.88,71,23205.54,362,1,85,101,57,0.394,0.315
CUST_003109,82077.76,140,20564.32,20,3,41,28,52,0.343,0.094
CUST_003110,16173.49,95,5774.15,297,10,17,36,29,0.319,0.044
CUST_003111,26549.1,160,21879.72,9,5,70,162,75,0.929,0.38
CUST_003112,49109.25,118,6733.38,186,12,32,147,39,0.743,0.249
CUST_003113,48503.84,148,5292.43,132,23,2,162,58,0.134,0.024
CUST_003114,25677.39,119,6753.25,32,1,27,129,62,0.476,0.025
CUST_003115,78612.43,51,22766.89,68,9,0,115,47,0.318,0.245
CUST_003116,71398.46,81,22906.68,79,21,62,57,98,0.978,0.216
CUST_003117,52261.31,36,8359.1,190,13,112,145,91,0.978,0.027
CUST_003118,35275.57,67,17694.77,100,19,46,105,67,0.32,0.09
CUST_003119,124753.49,129,16958.48,284,7,36,55,6,0.352,0.372
CUST_003120,190762.6,114,20202.75,220,16,85,121,46,0.599,0.229
CUST_003121,42680.91,155,7553.44,52,8,47,191,42,0.479,0.176
CUST_003122,39006.48,245,12851.44,159,19,107,102,15,0.213,0.1
CUST_003123,84444.13,111,16758.31,41,7,18,122,21,0.66,0.053
CUST_003124,46601.1,168,851.17,46,23,13,179,62,0.334,0.161
CUST_003125,54307.74,225,9543.12,158,4,66,21,45,0.654,0.369
CUST_003126,100484.34,212,17458.03,183,10,82,59,44,0.384,0.019
CUST_003127,15731.98,142,6464.36,245,1,96,137,40,0.7,0.396
CUST_003128,150664.63,100,23951.06,10,17,84,83,24,0.668,0.083
CUST_003129,62999.14,197,948.0,153,21,64,127,49,0.509,0.164
CUST_003130,44889.3,215,23960.56,219,13,25,79,66,0.705,0.018
CUST_003131,56248.58,109,5575.74,154,19,9,133,51,0.461,0.234
CUST_003132,58320.01,120,1410.79,338,13,98,80,85,0.116,0.193
CUST_003133,17821.47,79,7453.36,364,9,76,5,30,0.182,0.267
CUST_003134,170494.23,134,19699.8,282,5,69,85,36,0.246,0.217
CUST_003135,61631.47,161,18860.56,186,23,42,81,21,0.063,0.159
CUST_003136,81642.19,183,5379.24,61,1,69,155,26,0.711,0.295
CUST_003137,116551.07,19,5080.4,147,2,98,41,1,0.367,0.01
CUST_003138,29295.41,127,16135.98,143,11,79,73,21,0.094,0.216
CUST_003139,83402.23,205,11560.45,102,4,104,40,52,0.82,0.046
CUST_003140,49644.91,29,19848.79,299,9,71,62,16,0.684,0.174
CUST_003141,108308.57,189,798.49,92,5,58,21,55,0.452,0.316
CUST_003142,13506.7,198,15338.21,285,5,2,78,83,0.247,0.057
CUST_003143,55861.68,207,18320.67,118,8,4,156,87,0.152,0.374
CUST_003144,39262.52,208,24835.98,28,2,84,70,30,0.458,0.355
CUST_003145,81030.76,24,17033.79,29,7,94,113,42,0.885,0.166
CUST_003146,83202.35,151,5949.76,359,17,77,33,71,0.188,0.002
CUST_003147,36485.2,240,2883.02,287,11,100,95,52,0.569,0.316
CUST_003148,36369.23,10,16094.74,137,15,82,129,4,0.962,0.352
CUST_003149,55411.05,182,13174.94,50,3,36,153,1,0.637,0.07
CUST_003150,31963.52,105,22498.8,291,13,116,108,58,0.44,0.366
CUST_003151,107946.24,169,18219.88,233,18,83,74,3,0.716,0.366
CUST_003152,46237.89,177,12841.61,54,20,51,18,98,0.825,0.189
CUST_003153,7825.23,145,10209.02,291,20,65,124,33,0.591,0.319
CUST_003154,46056.52,241,10228.49,239,3,62,19,66,0.872,0.178
CUST_003155,28941.14,184,5812.35,311,2,6,160,83,0.515,0.226
CUST_003156,19112.67,236,629.68,35,5,96,115,72,0.83,0.128
CUST_003157,25179.9,173,14457.78,88,20,52,93,5,0.952,0.064
CUST_003158,64639.82,158,5467.89,211,5,113,81,57,0.501,0.299
CUST_003159,151758.93,172,5366.51,317,13,105,95,46,0.605,0.001
CUST_003160,74550.28,238,3309.45,364,8,5,103,4,0.609,0.232
CUST_003161,39161.43,202,4901.97,244,16,6,3,60,0.781,0.346
CUST_003162,82382.88,55,988.37,86,18,43,159,55,0.823,0.089
CUST_003163,43418.32,147,16920.94,239,16,17,146,34,0.027,0.133
CUST_003164,36819.38,157,10154.65,319,1,106,130,94,0.733,0.235
CUST_003165,26687.38,2,14125.81,187,8,53,91,12,0.784,0.099
CUST_003166,17565.99,164,15996.55,56,21,28,60,25,0.7,0.339
CUST_003167,45572.21,147,24317.62,112,2,82,37,85,0.714,0.147
CUST_003168,66878.81,135,1892.99,222,24,24,117,95,0.041,0.233
CUST_003169,55958.38,154,10564.36,69,5,62,133,63,0.442,0.09
CUST_003170,44748.95,207,6298.27,226,15,67,55,78,0.818,0.017
CUST_003171,30883.51,111,12022.46,255,14,114,167,10,0.934,0.069
CUST_003172,91653.67,248,23027.71,179,3,12,120,61,0.229,0.018
CUST_003173,23813.49,38,18154.81,183,7,31,80,79,0.579,0.187
CUST_003174,103075.76,131,16616.35,190,4,26,105,46,0.804,0.235
CUST_003175,29686.51,102,11142.9,231,11,50,119,69,0.752,0.018
CUST_003176,35358.54,208,16843.59,275,12,33,68,74,0.619,0.036
CUST_003177,21445.08,194,1002.91,232,15,27,82,57,0.019,0.194
CUST_003178,42151.2,95,14738.72,53,6,72,41,9,0.724,0.32
CUST_003179,118505.98,92,13933.66,256,24,71,98,15,0.773,0.251
CUST_003180,85900.05,71,8796.68,89,1,84,129,11,0.723,0.042
CUST_003181,118764.22,222,5197.55,225,18,109,27,70,0.766,0.355
CUST_003182,86292.66,171,20227.38,246,14,29,116,90,0.431,0.367
CUST_003183,27651.39,190,1535.78,150,24,92,144,87,0.994,0.13
CUST_003184,47498.22,199,1927.89,112,7,8,69,49,0.771,0.246
CUST_003185,34677.99,228,11124.94,268,10,12,106,14,0.579,0.197
CUST_003186,151964.53,221,6463.35,156,9,81,122,58,0.934,0.377
CUST_003187,25906.47,24,18687.22,346,2,63,68,69,0.908,0.203
CUST_003188,111925.46,244,15927.91,350,8,37,38,61,0.815,0.384
CUST_003189,111867.2,167,19358.86,298,22,118,134,82,0.564,0.08
CUST_003190,215503.87,68,8252.04,158,1,21,159,71,0.527,0.138
CUST_003191,44946.11,128,18564.87,329,20,30,3,61,0.329,0.313
CUST_003192,98580.18,93,21585.12,224,2,98,148,99,0.251,0.313
CUST_003193,295716.44,44,8762.81,13,7,41,159,49,0.512,0.293
CUST_003194,38857.28,133,8629.42,354,16,61,81,76,0.578,0.344
CUST_003195,20444.55,55,22518.79,108,22,105,96,53,0.245,0.281
CUST_003196,16058.49,221,1434.8,95,4,63,141,53,0.923,0.254
CUST_003197,98607.09,158,8884.7,194,21,73,69,96,0.557,0.184
CUST_003198,16023.23,29,3143.08,57,17,8,45,95,0.527,0.187
CUST_003199,46137.28,154,918.72,351,4,94,147,27,0.436,0.162
CUST_003200,81317.72,211,2999.16,293,3,43,185,50,0.058,0.248
CUST_003201,68160.66,154,10894.9,153,9,119,98,73,0.882,0.163
CUST_003202,80644.95,37,17236.51,63,22,62,79,32,0.317,0.059
CUST_003203,69954.68,219,7374.2,157,15,39,47,0,0.642,0.043
CUST_003204,146562.33,222,21271.95,264,20,87,6,84,0.607,0.37
CUST_003205,30741.8,115,11052.87,120,3,40,39,68,0.584,0.01
CUST_003206,37275.94,181,24212.06,287,12,112,58,0,0.526,0.042
CUST_003207,34861.5,158,23863.06,10,15,71,35,54,0.181,0.178
CUST_003208,107058.88,3,19377.25,213,20,49,171,84,0.281,0.105
CUST_003209,112451.69,122,23323.66,161,8,19,107,88,0.524,0.162
CUST_003210,82113.5,43,17735.98,104,12,80,30,83,0.789,0.047
CUST_003211,137097.22,7,22410.46,146,21,91,169,44,0.432,0.052
CUST_003212,26248.69,125,6064.55,181,13,69,43,72,0.204,0.32
CUST_003213,192347.11,49,8766.42,337,15,41,170,79,0.088,0.304
CUST_003214,173905.45,121,18872.67,36,11,32,42,91,0.663,0.042
CUST_003215,100201.2,73,10729.12,81,17,91,174,39,0.423,0.267
CUST_003216,208409.3,245,20965.72,11,21,116,133,60,0.125,0.244
CUST_003217,18776.54,41,21965.44,3,24,62,92,35,0.674,0.285
CUST_003218,41476.67,106,7633.29,42,12,56,193,23,0.208,0.19
CUST_003219,35785.12,77,20621.58,50,20,64,85,79,0.509,0.108
CUST_003220,99214.11,207,4025.75,260,18,104,8,13,0.306,0.265
CUST_003221,28707.15,182,8488.08,133,16,51,10,97,0.932,0.149
CUST_003222,101747.2,127,13045.53,86,3,98,79,87,0.228,0.088
CUST_003223,156275.43,197,5815.81,361,9,87,108,74,0.42,0.163
CUST_003224,97405.9,221,14565.84,55,7,5,117,99,0.959,0.305
CUST_003225,73030.01,227,14551.64,216,19,6,17,0,0.319,0.19
CUST_003226,29986.08,91,5331.19,67,5,8,152,46,0.645,0.12
CUST_003227,33097.21,155,19931.91,351,19,100,96,75,0.317,0.333
CUST_003228,143592.29,8,15864.78,43,10,60,185,20,0.111,0.353
CUST_003229,103315.67,32,8080.46,142,20,79,29,72,0.628,0.173
CUST_003230,58260.89,212,5958.18,345,12,33,114,38,0.916,0.15
CUST_003231,44688.14,64,21993.0,41,8,34,0,2,0.453,0.245
CUST_003232,14500.44,138,20926.41,138,3,98,190,15,0.626,0.023
CUST_003233,28293.95,13,5898.06,72,19,19,96,67,0.609,0.277
CUST_003234,228203.57,191,1083.01,266,11,57,112,25,0.415,0.313
CUST_003235,24432.78,93,20152.41,193,8,86,78,53,0.615,0.159
CUST_003236,68366.34,163,15464.61,154,13,59,28,12,0.259,0.07
CUST_003237,121201.63,61,2701.87,245,23,105,65,60,0.378,0.012
CUST_003238,24873.4,182,14766.48,313,23,53,180,19,0.442,0.255
CUST_003239,68138.48,8,11414.13,217,10,34,104,82,0.864,0.108
CUST_003240,115444.0,29,19408.85,252,18,46,18,26,0.348,0.186
CUST_003241,60400.31,95,5385.3,276,12,45,65,1,0.635,0.155
CUST_003242,445914.34,41,11438.29,276,7,86,111,9,0.213,0.07
CUST_003243,18619.79,158,4074.85,71,11,3,179,59,0.253,0.203
CUST_003244,125631.71,214,23946.68,128,10,9,158,88,0.648,0.184
CUST_003245,53052.58,149,19512.71,357,3,106,59,18,0.762,0.25
CUST_003246,102779.8,204,18470.72,185,7,74,116,14,0.462,0.101
CUST_003247,81545.38,11,17317.13,12,4,39,67,46,0.335,0.086
CUST_003248,35838.95,2,10698.74,328,8,54,92,23,0.91,0.326
CUST_003249,70283.86,178,23097.4,219,8,118,157,15,0.136,0.281
CUST_003250,16308.94,169,2008.34,5,6,72,140,80,0.721,0.309
CUST_003251,91333.53,194,20120.82,238,13,39,142,59,0.69,0.049
CUST_003252,73770.26,226,5537.77,111,12,75,147,79,0.69,0.09
CUST_003253,93625.88,131,8235.89,227,3,80,161,81,0.935,0.23
CUST_003254,125578.06,80,13081.86,16,6,95,147,48,0.728,0.343
CUST_003255,77445.82,179,19609.84,72,22,22,49,3,0.302,0.357
CUST_003256,66413.96,196,20995.67,11,19,14,88,65,0.353,0.333
CUST_003257,32313.88,87,14676.56,85,11,114,154,48,0.391,0.017
CUST_003258,36368.03,249,10195.28,179,4,91,157,30,0.031,0.328
CUST_003259,137408.6,242,23673.26,121,15,115,183,65,0.914,0.36
CUST_003260,163641.74,212,6313.73,203,2,101,192,53,0.074,0.023
CUST_003261,50681.83,153,20116.75,69,15,4,98,1,0.7,0.167
CUST_003262,61833.58,158,15378.83,107,17,39,182,60,0.73,0.215
CUST_003263,31785.64,210,9547.0,200,2,17,112,14,0.844,0.093
CUST_003264,136070.69,106,233.93,51,7,116,106,59,0.553,0.207
CUST_003265,95395.99,139,11275.66,36,16,20,23,42,0.725,0.354
CUST_003266,233013.62,221,7062.66,116,5,78,24,92,0.303,0.347
CUST_003267,32376.04,17,2787.8,258,16,2,180,97,0.746,0.376
CUST_003268,45953.92,154,2063.93,263,19,45,10,39,0.343,0.194
CUST_003269,70404.48,248,8819.45,302,2,89,93,95,0.903,0.164
CUST_003270,94140.41,249,15445.98,63,15,78,59,84,0.163,0.266
CUST_003271,51484.32,23,20970.48,41,4,108,174,29,0.316,0.167
CUST_003272,32497.79,184,4752.37,42,2,52,152,62,0.499,0.017
CUST_003273,110966.68,180,10731.17,124,23,19,24,23,0.776,0.288
CUST_003274,99190.23,48,9920.51,269,10,58,144,43,0.749,0.112
CUST_003275,31527.27,20,12932.17,346,22,20,139,13,0.211,0.02
CUST_003276,154633.02,237,20277.76,232,24,89,122,27,0.144,0.008
CUST_003277,135827.24,2,13930.4,131,5,104,179,13,0.304,0.373
CUST_003278,65775.82,88,21197.04,1,18,86,10,55,0.484,0.101
CUST_003279,63304.93,31,13060.08,114,4,112,9,33,0.539,0.179
CUST_003280,88242.19,155,15175.41,0,1,50,80,77,0.429,0.38
CUST_003281,32754.9,130,11047.1,330,18,24,187,88,0.663,0.187
CUST_003282,61146.14,249,20612.77,64,20,67,53,11,0.428,0.031
CUST_003283,13270.93,78,23110.91,124,6,115,108,55,0.946,0.221
CUST_003284,110582.7,4,16050.79,255,20,9,62,60,0.261,0.035
CUST_003285,20069.46,241,20555.4,321,20,85,19,60,0.627,0.038
CUST_003286,171509.49,141,1663.28,142,14,66,4,39,0.611,0.341
CUST_003287,47520.47,228,22671.57,327,10,82,40,19,0.282,0.116
CUST_003288,51628.71,163,4885.34,245,18,94,117,41,0.412,0.271
CUST_003289,38583.74,236,6561.71,115,9,8,62,6,0.365,0.204
CUST_003290,48941.1,246,1522.59,302,12,28,183,78,0.172,0.089
CUST_003291,161614.95,128,24141.92,89,10,36,31,72,0.477,0.207
CUST_003292,10493.74,247,21329.87,295,24,109,26,67,0.387,0.028
CUST_003293,146367.49,200,22846.98,41,24,70,67,30,0.178,0.139
CUST_003294,75857.85,194,21210.96,34,21,116,104,86,0.45,0.209
CUST_003295,25721.56,134,12092.36,40,19,37,175,69,0.422,0.091
CUST_003296,28205.76,31,23117.23,340,6,87,6,91,0.131,0.264
CUST_003297,193585.61,246,24242.93,123,14,71,173,75,0.131,0.021
CUST_003298,30888.68,138,12663.66,56,8,97,102,46,0.648,0.194
CUST_003299,26706.3,236,4555.49,293,23,58,111,50,0.707,0.286
CUST_003300,132736.36,21,16533.84,234,14,56,145,57,0.941,0.172
CUST_003301,75885.96,234,24390.87,95,11,89,165,21,0.087,0.35
CUST_003302,31053.04,202,21829.24,318,24,59,102,23,0.118,0.253
CUST_003303,69677.83,23,21573.02,342,16,27,192,33,0.052,0.383
CUST_003304,29201.43,131,23358.69,131,20,27,16,62,0.532,0.114
CUST_003305,129388.53,160,22370.02,175,6,45,89,59,0.623,0.376
CUST_003306,125864.31,148,19451.79,51,15,117,114,18,0.404,0.243
CUST_003307,86890.53,202,18013.17,37,15,70,85,23,0.798,0.298
CUST_003308,77123.46,29,6766.23,342,14,66,102,63,0.687,0.361
CUST_003309,205424.06,105,15609.23,4,21,115,81,19,0.986,0.22
CUST_003310,59861.0,52,13132.92,212,12,85,125,97,0.138,0.345
