Transaction_ID,Amount,Time_Gap_Minutes,Customer_Age,Transactions_Per_Day,Channel,Merchant_Category,Location
T003925,1540.24,7.59,37,4,POS,Grocery,Hyderabad
T003926,1332.91,13.13,48,5,Mobile,Bills,Hyderabad
T003927,1863.71,16.78,59,5,POS,Retail,Pune
T003928,1465.09,27.89,59,6,Mobile,Food,Pune
T003929,1614.88,9.37,30,2,POS,Bills,Pune
T003930,1028.97,17.62,22,7,Mobile,Retail,Mumbai
T003931,1875.76,15.6,45,4,Mobile,Grocery,Bengaluru
T003932,1616.61,19.75,49,7,POS,Retail,Bengaluru
T003933,1474.68,16.31,58,7,Web,Food,Hyderabad
T003934,1561.47,12.18,59,1,Mobile,Retail,Mumbai
T003935,1339.7,19.32,43,6,Web,Retail,Hyderabad
T003936,1581.65,19.19,28,3,Mobile,Bills,Hyderabad
T003937,1377.26,17.62,40,2,Mobile,Food,Pune
T003938,1696.55,18.85,37,3,Mobile,Bills,Hyderabad
T003939,2127.12,17.28,50,6,Web,Food,Hyderabad
T003940,1215.88,25.12,30,4,Mobile,Retail,Bengaluru
T003941,1986.75,18.42,29,2,Mobile,Bills,Hyderabad
T003942,1524.36,21.01,26,6,Mobile,Bills,Mumbai
T003943,1372.71,17.75,33,7,Mobile,Food,Hyderabad
T003944,1634.28,15.61,31,1,Mobile,Bills,Mumbai
T003945,1698.41,16.31,52,3,Mobile,Grocery,Pune
T003946,1868.57,20.74,49,6,Web,Grocery,Hyderabad
T003947,1696.1,27.52,24,1,Mobile,Grocery,Bengaluru
T003948,1561.44,24.38,47,6,Web,Grocery,Bengaluru
T003949,1182.06,21.18,34,5,POS,Food,Pune
T003950,2284.85,18.86,31,6,Mobile,Food,Pune
T003951,1406.7,17.54,36,3,Web,Grocery,Mumbai
T003952,1621.51,24.08,52,1,Mobile,Food,Bengaluru
T003953,1738.68,15.87,30,4,Mobile,Grocery,Pune
T003954,1490.96,24.99,59,5,Mobile,Bills,Hyderabad
T003955,1683.15,16.47,45,7,Web,Bills,Hyderabad
T003956,2061.99,15.62,34,5,Mobile,Bills,Hyderabad
T003957,1463.91,22.68,43,5,Mobile,Grocery,Mumbai
T003958,1536.81,16.84,45,4,Web,Retail,Bengaluru
T003959,1347.81,13.64,55,7,POS,Food,Bengaluru
T003960,1332.62,16.43,20,6,Mobile,Bills,Pune
T003961,1106.5,17.05,50,1,Web,Retail,Bengaluru
T003962,1375.09,21.93,53,5,Web,Grocery,Hyderabad
T003963,1408.69,20.31,18,7,Mobile,Bills,Bengaluru
T003964,1548.8,14.0,59,3,Mobile,Retail,Bengaluru
T003965,1309.26,24.99,38,4,POS,Bills,Mumbai
T003966,1709.96,19.46,57,7,Web,Food,Mumbai
T003967,1253.66,24.43,18,3,Mobile,Food,Mumbai
T003968,1437.57,13.76,31,1,Mobile,Grocery,Hyderabad
T003969,951.28,20.5,45,3,Web,Retail,Hyderabad
T003970,1163.81,21.98,50,6,POS,Food,Pune
T003971,2101.15,23.2,21,7,POS,Retail,Hyderabad
T003972,792.46,27.38,18,4,Mobile,Grocery,Mumbai
T003973,1543.55,20.48,26,3,Mobile,Grocery,Hyderabad
T003974,1788.95,26.24,56,3,Mobile,Retail,Bengaluru
T003975,1211.31,21.96,33,1,POS,Grocery,Hyderabad
T003976,943.41,12.75,56,2,POS,Retail,Hyderabad
T003977,1220.82,21.3,38,2,Mobile,Retail,Bengaluru
T003978,984.81,18.23,58,2,Web,Food,Pune
T003979,2038.52,15.39,59,7,Mobile,Retail,Pune
T003980,1293.4,17.08,58,1,Mobile,Retail,Pune
T003981,1455.28,25.4,37,7,Mobile,Grocery,Mumbai
T003982,2544.97,26.1,39,7,Mobile,Food,Mumbai
T003983,1592.75,22.6,22,4,Mobile,Grocery,Pune
T003984,1347.73,28.29,49,1,Mobile,Bills,Hyderabad
T003985,1745.5,15.35,59,5,Mobile,Food,Bengaluru
T003986,1549.88,21.32,39,4,Web,Food,Pune
T003987,2079.14,17.54,55,3,POS,Grocery,Hyderabad
T003988,1708.43,18.73,22,5,Web,Food,Bengaluru
T003989,1805.1,20.95,52,2,POS,Retail,Bengaluru
T003990,2380.83,16.58,37,6,Mobile,Grocery,Bengaluru
T003991,1554.51,19.5,37,3,Mobile,Retail,Bengaluru
T003992,1633.44,24.09,26,7,POS,Retail,Bengaluru
T003993,2162.56,11.47,51,2,POS,Grocery,Mumbai
T003994,1336.08,24.11,29,1,Mobile,Bills,Mumbai
T003995,949.45,20.32,47,7,Mobile,Bills,Hyderabad
T003996,1908.89,17.51,55,7,POS,Retail,Mumbai
T003997,1090.32,25.16,49,3,POS,Food,Bengaluru
T003998,1293.48,12.6,57,1,Mobile,Food,Bengaluru
T003999,2211.37,14.64,30,6,Mobile,Grocery,Bengaluru
T004000,1395.79,23.63,54,4,Web,Food,Bengaluru
T004001,1503.26,16.27,55,4,Mobile,Grocery,Pune
T004002,1291.96,14.27,58,3,Mobile,Bills,Hyderabad
T004003,1494.76,14.15,47,5,Web,Grocery,Hyderabad
T004004,1378.93,19.75,36,7,Web,Bills,Mumbai
T004005,1796.91,19.61,18,3,Mobile,Retail,Mumbai
T004006,1665.23,22.26,30,6,Mobile,Retail,Pune
T004007,1967.07,14.41,29,1,POS,Grocery,Bengaluru
T004008,1725.3,30.88,24,1,POS,Grocery,Pune
T004009,1623.71,21.79,58,5,Web,Retail,Hyderabad
T004010,1616.69,26.06,49,5,Web,Bills,Hyderabad
T004011,1474.41,14.82,46,2,POS,Food,Bengaluru
T004012,2311.07,14.57,49,1,Mobile,Grocery,Bengaluru
T004013,1548.89,27.27,53,7,Mobile,Bills,Hyderabad
T004014,1527.76,21.56,30,3,Mobile,Bills,Mumbai
T004015,2029.28,19.82,50,7,POS,Grocery,Pune
T004016,908.63,17.12,21,4,Mobile,Bills,Mumbai
T004017,1106.29,16.58,30,1,Mobile,Bills,Pune
T004018,1535.02,18.99,32,4,Mobile,Grocery,Pune
T004019,2037.65,19.77,39,1,POS,Food,Hyderabad
T004020,1349.12,23.89,23,6,Mobile,Retail,Hyderabad
T004021,1398.49,12.69,32,5,Mobile,Retail,Pune
T004022,1263.5,23.47,47,6,Mobile,Food,Hyderabad
T004023,1301.03,16.26,54,1,Mobile,Grocery,Pune
T004024,1030.88,18.45,52,7,POS,Bills,Pune
T004025,2269.71,10.86,40,3,Mobile,Grocery,Hyderabad
T004026,1182.3,28.64,24,3,Mobile,Bills,Pune
T004027,1902.88,21.47,44,7,POS,Retail,Hyderabad
T004028,1433.99,19.61,41,3,Mobile,Bills,Bengaluru
T004029,1232.01,16.12,40,2,POS,Food,Mumbai
T004030,1376.55,24.14,31,6,Web,Retail,Hyderabad
T004031,1102.1,23.74,45,2,Web,Retail,Bengaluru
T004032,1947.26,21.05,19,2,Web,Bills,Hyderabad
T004033,1078.91,19.16,52,4,Mobile,Retail,Hyderabad
T004034,1199.06,23.07,46,5,Web,Retail,Bengaluru
T004035,1451.81,16.09,21,6,Mobile,Food,Hyderabad
T004036,1379.04,14.8,31,7,Mobile,Retail,Pune
T004037,1203.87,26.2,29,1,Web,Bills,Hyderabad
T004038,1357.79,19.07,37,7,Web,Retail,Hyderabad
T004039,1415.68,18.6,46,3,Web,Food,Mumbai
T004040,1157.42,21.66,20,5,Mobile,Bills,Bengaluru
T004041,1582.47,25.27,30,4,Mobile,Retail,Pune
T004042,1752.21,14.74,58,3,POS,Food,Pune
T004043,1614.8,21.7,24,3,Web,Grocery,Hyderabad
T004044,2104.81,28.07,51,2,Mobile,Retail,Bengaluru
T004045,1329.74,17.59,35,7,Web,Retail,Mumbai
T004046,968.01,22.35,32,7,POS,Grocery,Pune
T004047,1856.14,10.16,28,4,Mobile,Bills,Pune
T004048,1357.66,25.36,47,5,Web,Bills,Bengaluru
T004049,967.95,15.74,25,3,Mobile,Food,Bengaluru
T004050,1846.48,27.63,30,7,Web,Bills,Bengaluru
T004051,1385.19,23.99,42,5,Mobile,Food,Bengaluru
T004052,2150.57,16.18,19,3,Mobile,Retail,Hyderabad
T004053,2069.49,25.54,46,6,POS,Retail,Bengaluru
T004054,1440.72,18.03,32,6,Mobile,Food,Mumbai
T004055,2046.93,22.39,28,3,Mobile,Food,Pune
T004056,1243.7,17.23,18,4,Mobile,Food,Bengaluru
T004057,1265.22,20.04,58,7,Mobile,Food,Hyderabad
T004058,1875.99,24.97,50,2,POS,Retail,Mumbai
T004059,1439.42,16.87,33,7,Mobile,Food,Hyderabad
T004060,1438.63,29.48,24,6,Mobile,Bills,Hyderabad
T004061,1680.58,21.47,20,6,Web,Food,Bengaluru
T004062,1930.74,16.18,48,3,Mobile,Food,Hyderabad
T004063,766.54,12.16,59,7,Web,Grocery,Hyderabad
T004064,1214.45,29.8,54,3,Mobile,Food,Bengaluru
T004065,959.74,19.66,37,4,Mobile,Food,Mumbai
T004066,862.69,21.45,27,5,Mobile,Retail,Pune
T004067,1883.56,21.67,30,4,Mobile,Grocery,Mumbai
T004068,1116.48,22.78,19,4,Web,Retail,Mumbai
T004069,1842.21,18.25,39,6,Mobile,Grocery,Bengaluru
T004070,1706.31,23.79,24,5,Web,Food,Pune
T004071,1262.77,19.75,25,2,Mobile,Retail,Bengaluru
T004072,827.56,17.32,18,4,Mobile,Bills,Mumbai
T004073,1516.76,18.59,20,4,Mobile,Food,Pune
T004074,1452.28,18.97,47,6,Mobile,Bills,Mumbai
T004075,1838.58,25.35,45,1,Mobile,Bills,Pune
T004076,1149.76,18.59,18,7,Mobile,Bills,Mumbai
T004077,1550.31,17.91,26,3,Mobile,Grocery,Mumbai
T004078,836.4,15.16,39,3,Mobile,Retail,Mumbai
T004079,1070.77,17.71,27,4,Mobile,Grocery,Pune
T004080,1329.04,15.61,46,3,Mobile,Grocery,Mumbai
T004081,1521.72,23.24,50,3,Web,Retail,Pune
T004082,1807.37,24.2,24,5,Web,Retail,Bengaluru
T004083,1266.35,22.08,37,1,Mobile,Grocery,Mumbai
T004084,1255.0,27.74,54,4,Web,Retail,Bengaluru
T004085,1632.2,14.76,47,5,Web,Retail,Pune
T004086,1581.61,24.86,18,4,Mobile,Food,Bengaluru
T004087,848.67,15.94,20,6,Mobile,Bills,Bengaluru
T004088,2035.22,18.62,18,1,Web,Bills,Bengaluru
T004089,1542.62,24.2,47,5,Mobile,Food,Bengaluru
T004090,1979.02,16.53,23,3,Web,Food,Bengaluru
T004091,1962.0,23.62,26,7,Mobile,Bills,Bengaluru
T004092,1152.3,16.38,25,6,Web,Retail,Mumbai
T004093,952.08,24.33,23,5,Web,Bills,Hyderabad
T004094,1643.55,14.81,55,7,Mobile,Food,Mumbai
T004095,1587.85,11.22,20,3,Mobile,Retail,Bengaluru
T004096,2171.04,27.32,46,1,POS,Bills,Mumbai
T004097,1298.48,17.66,42,2,POS,Food,Mumbai
T004098,1908.41,20.42,52,6,Web,Food,Pune
T004099,1341.81,17.12,19,4,Mobile,Retail,Hyderabad
T004100,1286.56,23.56,30,5,Mobile,Bills,Bengaluru
T004101,1543.54,19.08,20,1,Web,Bills,Hyderabad
T004102,1643.01,22.23,31,6,Mobile,Bills,Pune
T004103,1471.46,17.87,56,3,POS,Retail,Hyderabad
T004104,1655.79,17.52,25,7,Mobile,Retail,Hyderabad
T004105,1614.24,21.43,23,1,Mobile,Bills,Bengaluru
T004106,1314.08,25.6,44,1,Web,Food,Mumbai
T004107,1090.49,20.06,38,7,Web,Bills,Pune
T004108,2005.28,23.78,41,3,Web,Food,Hyderabad
T004109,1234.68,18.63,56,7,Mobile,Food,Bengaluru
T004110,1028.99,18.95,22,5,POS,Food,Bengaluru
T004111,1772.54,18.05,47,6,POS,Food,Mumbai
T004112,1529.99,9.22,35,1,Mobile,Bills,Pune
T004113,1703.34,23.93,23,2,Mobile,Bills,Bengaluru
T004114,1276.76,30.43,46,6,Mobile,Bills,Bengaluru
T004115,1701.72,8.29,53,4,Web,Bills,Hyderabad
T004116,1708.79,28.28,43,4,Mobile,Bills,Mumbai
T004117,1665.63,25.51,22,5,Mobile,Bills,Bengaluru
T004118,1553.07,15.29,49,4,Mobile,Grocery,Bengaluru
T004119,1468.02,24.4,47,2,Web,Retail,Hyderabad
T004120,1711.84,15.66,51,4,Mobile,Food,Hyderabad
T004121,2048.99,17.9,28,3,Mobile,Retail,Bengaluru
T004122,1283.66,19.05,45,4,Mobile,Bills,Mumbai
T004123,883.66,15.44,18,5,Mobile,Grocery,Pune
T004124,1329.85,22.14,31,7,POS,Grocery,Pune
T004125,1000.76,25.3,33,7,Mobile,Grocery,Bengaluru
T004126,1545.39,15.58,30,6,POS,Food,Hyderabad
T004127,942.33,22.95,23,4,Web,Food,Bengaluru
T004128,890.76,17.39,37,5,Mobile,Grocery,Bengaluru
T004129,1703.98,30.07,26,3,Web,Grocery,Mumbai
T004130,1469.8,18.97,22,5,Web,Retail,Bengaluru
T004131,2055.02,25.28,38,2,Mobile,Grocery,Hyderabad
T004132,1726.12,23.9,21,3,Web,Retail,Bengaluru
T004133,1160.75,24.22,27,6,Mobile,Retail,Pune
T004134,1762.0,23.28,26,4,Mobile,Food,Hyderabad
T004135,1111.92,17.21,36,1,Mobile,Food,Hyderabad
T004136,1672.19,11.0,26,5,Web,Bills,Hyderabad
T004137,1137.18,23.75,26,3,Mobile,Retail,Mumbai
T004138,1774.53,23.56,44,4,POS,Grocery,Mumbai
T004139,1849.38,26.28,55,5,Mobile,Grocery,Pune
T004140,1435.84,14.53,40,3,POS,Bills,Mumbai
T004141,1470.54,19.28,56,3,Web,Retail,Bengaluru
T004142,1604.28,18.21,32,1,POS,Bills,Mumbai
T004143,1191.76,23.12,48,7,Mobile,Food,Hyderabad
T004144,1929.96,16.43,57,6,Mobile,Bills,Hyderabad
T004145,1231.3,19.39,24,3,POS,Retail,Mumbai
T004146,1730.66,21.46,53,1,Mobile,Food,Mumbai
T004147,1407.81,18.5,38,2,Mobile,Grocery,Mumbai
T004148,1395.21,17.04,59,2,Mobile,Grocery,Hyderabad
T004149,1929.51,9.36,21,4,Web,Bills,Pune
T004150,1604.12,23.03,59,6,Mobile,Retail,Mumbai
T004151,1710.4,24.6,32,5,Web,Grocery,Hyderabad
T004152,2093.99,17.76,38,3,Mobile,Retail,Mumbai
T004153,1312.91,26.24,34,4,POS,Retail,Hyderabad
T004154,1608.44,23.4,39,1,Web,Food,Mumbai
T004155,1528.48,23.04,25,2,Web,Bills,Pune
T004156,1902.9,22.52,42,7,Mobile,Grocery,Bengaluru
T004157,1075.85,16.12,35,3,POS,Bills,Pune
T004158,1583.5,25.21,29,6,Mobile,Bills,Pune
T004159,974.15,19.69,51,7,POS,Bills,Pune
T004160,1313.06,25.63,42,5,POS,Retail,Mumbai
T004161,1135.59,23.3,41,6,Mobile,Food,Pune
T004162,1903.98,19.38,43,6,Web,Bills,Bengaluru
T004163,1542.81,24.03,20,2,Mobile,Bills,Hyderabad
T004164,1999.28,23.88,50,6,Mobile,Food,Hyderabad
T004165,2102.41,16.04,52,4,Mobile,Retail,Bengaluru
T004166,1056.03,18.75,34,5,POS,Bills,Bengaluru
T004167,1315.5,32.47,27,4,Web,Retail,Mumbai
T004168,1604.24,22.3,41,7,Mobile,Grocery,Bengaluru
T004169,1109.09,20.48,36,4,Web,Food,Pune
T004170,1663.9,26.42,30,5,Mobile,Grocery,Mumbai
T004171,1392.91,19.26,29,2,Mobile,Bills,Bengaluru
T004172,1561.47,20.11,27,6,Web,Retail,Pune
T004173,1438.63,24.56,56,4,Web,Retail,Pune
T004174,1486.86,28.42,22,3,Web,Grocery,Hyderabad
T004175,1867.48,20.25,55,7,Mobile,Grocery,Bengaluru
T004176,2458.89,30.62,42,6,Mobile,Grocery,Mumbai
T004177,1229.96,15.98,44,3,Mobile,Grocery,Bengaluru
T004178,1812.55,20.16,46,7,Web,Grocery,Hyderabad
T004179,1446.68,23.91,49,3,Web,Bills,Bengaluru
T004180,1183.16,25.64,22,2,Mobile,Grocery,Mumbai
T004181,1538.9,16.93,31,6,Mobile,Bills,Pune
T004182,1791.09,18.64,32,2,POS,Food,Hyderabad
T004183,1687.01,21.69,28,3,POS,Bills,Mumbai
T004184,1354.69,16.02,39,5,POS,Food,Mumbai
T004185,1177.21,24.65,28,7,Web,Food,Pune
T004186,1798.23,21.7,31,5,Web,Grocery,Hyderabad
T004187,1862.89,24.16,43,6,POS,Bills,Mumbai
T004188,1682.1,5.74,43,2,Mobile,Grocery,Mumbai
T004189,1870.79,23.62,48,2,Mobile,Bills,Bengaluru
T004190,1487.5,20.66,58,7,Web,Food,Pune
T004191,2289.96,24.4,20,1,Web,Bills,Hyderabad
T004192,1613.89,16.55,19,1,Web,Grocery,Hyderabad
T004193,1381.28,21.46,55,7,POS,Bills,Mumbai
T004194,1771.31,26.02,49,7,Web,Food,Pune
T004195,1921.21,22.67,30,7,Mobile,Grocery,Hyderabad
T004196,1623.61,18.89,55,1,POS,Grocery,Pune
T004197,1239.07,19.64,38,2,POS,Food,Hyderabad
T004198,1595.68,7.71,47,4,Mobile,Retail,Bengaluru
T004199,1271.18,27.41,29,2,Mobile,Food,Hyderabad
T004200,715.39,28.94,21,1,Mobile,Bills,Hyderabad
T004201,1426.87,27.44,19,6,Mobile,Grocery,Hyderabad
T004202,1141.38,16.12,56,6,Mobile,Retail,Pune
T004203,1694.21,15.97,22,1,Mobile,Bills,Hyderabad
T004204,1306.21,15.37,58,4,Web,Grocery,Hyderabad
T004205,1808.95,8.06,40,4,Web,Grocery,Hyderabad
T004206,1502.63,18.82,51,3,Mobile,Bills,Pune
T004207,1398.68,28.55,35,5,Mobile,Grocery,Mumbai
T004208,2091.64,24.93,31,1,Mobile,Retail,Mumbai
T004209,2023.6,18.53,20,5,Mobile,Bills,Bengaluru
T004210,1744.87,15.69,47,5,Web,Grocery,Hyderabad
T004211,1797.09,21.98,59,2,POS,Food,Hyderabad
T004212,1580.27,27.47,33,1,Mobile,Bills,Pune
T004213,1406.33,11.13,33,3,POS,Grocery,Hyderabad
T004214,1767.99,30.79,53,7,Mobile,Retail,Hyderabad
T004215,1861.72,13.63,21,2,Mobile,Grocery,Hyderabad
T004216,1145.14,26.74,20,6,Mobile,Bills,Hyderabad
T004217,1746.96,14.68,25,6,Web,Retail,Mumbai
T004218,1389.77,22.77,26,1,Mobile,Grocery,Hyderabad
T004219,1035.38,26.07,23,5,Web,Bills,Pune
T004220,1452.53,22.18,30,4,Web,Food,Mumbai
T004221,1591.28,16.92,36,2,POS,Bills,Hyderabad
T004222,1383.11,21.41,55,7,POS,Bills,Mumbai
T004223,1269.08,18.8,41,6,POS,Food,Pune
T004224,1541.18,11.02,50,7,Web,Food,Pune
T004225,1185.72,23.15,40,2,Mobile,Bills,Bengaluru
T004226,1414.43,18.22,43,1,Web,Bills,Bengaluru
T004227,1173.21,21.99,41,3,Mobile,Bills,Bengaluru
T004228,2093.9,29.94,27,5,Mobile,Food,Pune
T004229,1361.4,21.07,37,2,Mobile,Retail,Hyderabad
T004230,1138.75,27.39,47,3,Mobile,Retail,Mumbai
T004231,1524.03,23.15,36,7,Mobile,Food,Hyderabad
T004232,1622.85,22.77,56,7,POS,Food,Pune
T004233,1514.79,17.98,30,7,Web,Retail,Pune
T004234,1808.47,22.33,40,1,POS,Food,Pune
T004235,1284.36,29.63,56,7,POS,Bills,Hyderabad
T004236,1585.24,26.98,48,4,POS,Food,Bengaluru
T004237,1161.14,9.8,45,4,POS,Retail,Hyderabad
T004238,2016.03,17.45,48,7,Mobile,Bills,Pune
T004239,1849.07,19.4,54,2,Web,Grocery,Bengaluru
T004240,1248.98,13.03,59,1,Mobile,Grocery,Pune
T004241,1536.13,16.44,45,5,Web,Grocery,Pune
T004242,1429.53,11.56,34,6,Web,Bills,Hyderabad
T004243,1314.58,25.38,43,5,Web,Grocery,Pune
T004244,1165.98,20.88,32,4,Web,Grocery,Pune
T004245,1660.09,20.69,43,2,Mobile,Retail,Bengaluru
T004246,1501.08,22.65,42,4,Mobile,Bills,Hyderabad
T004247,1382.35,19.4,42,2,Mobile,Grocery,Pune
T004248,1828.42,21.05,20,5,POS,Bills,Mumbai
T004249,1301.78,26.06,28,1,Mobile,Food,Bengaluru
T004250,1801.06,19.43,53,5,Mobile,Bills,Mumbai
T004251,1832.32,27.21,45,3,Web,Grocery,Bengaluru
T004252,1412.2,12.72,56,6,POS,Retail,Hyderabad
T004253,1713.8,31.96,55,2,Mobile,Food,Pune
T004254,1453.9,17.04,25,4,Web,Food,Hyderabad
T004255,1251.07,32.18,56,4,POS,Retail,Bengaluru
T004256,1441.01,21.96,40,7,Mobile,Grocery,Pune
T004257,1724.83,15.64,47,6,POS,Grocery,Hyderabad
T004258,1435.57,15.47,31,2,Mobile,Food,Hyderabad
T004259,1572.7,21.09,49,3,Mobile,Grocery,Hyderabad
T004260,997.0,13.62,53,3,POS,Food,Mumbai
T004261,1852.18,24.09,42,7,Web,Grocery,Bengaluru
T004262,2329.05,18.63,20,7,Web,Bills,Bengaluru
T004263,1089.06,17.1,52,5,Mobile,Grocery,Bengaluru
T004264,1857.6,21.69,25,4,Web,Bills,Pune
T004265,1665.23,20.7,32,6,Web,Grocery,Bengaluru
T004266,752.56,18.25,54,1,Mobile,Retail,Mumbai
T004267,671.56,20.38,54,5,Web,Grocery,Hyderabad
T004268,1877.65,19.9,55,7,Mobile,Grocery,Mumbai
T004269,1814.66,13.86,48,7,Web,Food,Hyderabad
T004270,2086.79,25.78,58,2,Mobile,Food,Bengaluru
T004271,2018.54,15.91,53,6,POS,Retail,Pune
T004272,1301.31,16.86,19,3,Mobile,Grocery,Hyderabad
T004273,2193.88,31.96,47,3,POS,Food,Pune
T004274,1555.94,21.53,20,1,Web,Retail,Hyderabad
T004275,1182.99,28.27,58,1,Web,Food,Bengaluru
T004276,1186.51,23.78,40,2,Mobile,Grocery,Hyderabad
T004277,2101.37,13.42,44,2,POS,Retail,Bengaluru
T004278,2117.95,18.76,35,7,Mobile,Bills,Pune
T004279,660.69,18.17,29,6,Mobile,Grocery,Pune
T004280,1126.0,20.08,49,7,Mobile,Retail,Mumbai
T004281,1475.69,20.74,53,4,Mobile,Food,Bengaluru
T004282,1668.25,23.3,22,7,Mobile,Grocery,Hyderabad
T004283,1494.92,18.55,58,4,Web,Grocery,Hyderabad
T004284,1751.6,13.32,40,6,Mobile,Bills,Pune
T004285,937.53,18.46,19,5,Web,Retail,Hyderabad
T004286,1194.56,25.09,27,7,Mobile,Food,Pune
T004287,1494.71,27.89,40,5,Mobile,Retail,Hyderabad
T004288,1647.51,22.32,35,6,Mobile,Retail,Pune
T004289,1735.95,25.56,55,5,Mobile,Bills,Hyderabad
T004290,1754.62,8.97,46,4,Mobile,Bills,Hyderabad
T004291,1371.92,23.19,24,7,Mobile,Bills,Pune
T004292,931.0,21.5,29,4,Mobile,Retail,Mumbai
T004293,1634.76,17.72,50,1,Mobile,Retail,Hyderabad
T004294,1341.2,22.64,35,5,POS,Food,Bengaluru
T004295,1130.13,16.43,39,6,Web,Retail,Pune
T004296,875.24,18.86,41,1,Web,Grocery,Pune
T004297,1267.4,12.06,33,2,Mobile,Grocery,Bengaluru
T004298,1048.86,22.32,56,2,POS,Bills,Mumbai
T004299,1929.98,13.8,50,3,POS,Grocery,Hyderabad
T004300,1257.82,22.45,46,5,Web,Grocery,Pune
T004301,1129.38,24.07,28,3,Web,Retail,Bengaluru
T004302,1664.29,21.88,26,3,Mobile,Food,Pune
T004303,1654.34,16.3,57,7,POS,Bills,Bengaluru
T004304,2248.21,22.81,53,7,POS,Retail,Hyderabad
T004305,1464.63,23.3,28,7,Mobile,Retail,Hyderabad
T004306,1879.82,18.08,38,7,Mobile,Bills,Mumbai
T004307,1338.89,15.03,50,6,POS,Bills,Hyderabad
T004308,1204.8,20.17,44,5,Mobile,Retail,Hyderabad
T004309,1113.38,16.6,26,5,Mobile,Bills,Hyderabad
T004310,1811.09,24.51,45,2,Web,Food,Pune
T004311,1982.08,21.89,40,4,Web,Bills,Hyderabad
T004312,1639.14,23.77,30,6,Mobile,Grocery,Hyderabad
T004313,978.47,16.73,21,2,Mobile,Grocery,Bengaluru
T004314,2171.65,19.21,19,4,Mobile,Food,Mumbai
T004315,1683.04,19.64,46,7,POS,Food,Mumbai
T004316,1634.74,20.59,37,7,Web,Food,Hyderabad
T004317,1676.46,16.96,45,2,Mobile,Retail,Mumbai
T004318,1434.25,19.13,19,2,POS,Grocery,Bengaluru
T004319,2077.14,21.04,47,2,Web,Grocery,Pune
T004320,1926.0,12.39,39,2,Mobile,Grocery,Hyderabad
T004321,1769.54,22.25,22,7,Mobile,Bills,Hyderabad
T004322,1457.8,21.06,52,7,Mobile,Bills,Pune
T004323,1776.1,25.54,23,5,Mobile,Retail,Mumbai
T004324,1741.61,24.11,35,5,Web,Bills,Mumbai
T004325,1547.86,15.6,18,7,Web,Retail,Hyderabad
T004326,1902.78,20.41,58,3,Mobile,Bills,Hyderabad
T004327,1649.37,13.59,21,5,Mobile,Grocery,Bengaluru
T004328,1084.11,25.75,37,2,Web,Food,Pune
T004329,1815.71,22.41,41,1,Mobile,Bills,Bengaluru
T004330,1236.01,19.37,42,4,Web,Bills,Bengaluru
T004331,1709.83,25.3,34,4,Mobile,Bills,Bengaluru
T004332,1695.8,11.87,58,6,Web,Bills,Bengaluru
T004333,831.65,16.05,35,4,Mobile,Retail,Pune
T004334,1464.04,24.0,39,7,Mobile,Food,Pune
T004335,1176.85,13.39,47,2,Mobile,Food,Bengaluru
T004336,1100.79,26.11,46,7,Web,Food,Bengaluru
T004337,1672.47,14.46,30,1,Mobile,Retail,Mumbai
T004338,933.13,13.63,35,6,Web,Grocery,Bengaluru
T004339,1261.36,15.89,43,1,Web,Food,Hyderabad
T004340,1332.65,18.48,27,1,Mobile,Retail,Mumbai
T004341,2135.95,16.04,36,4,Mobile,Food,Pune
T004342,1613.43,18.49,23,1,Web,Grocery,Hyderabad
T004343,1027.67,26.81,19,5,Mobile,Food,Pune
T004344,1432.26,19.48,51,6,Mobile,Retail,Bengaluru
T004345,1875.47,16.03,23,5,Mobile,Grocery,Bengaluru
T004346,1038.19,20.99,39,6,Web,Retail,Pune
T004347,1856.71,20.44,40,6,POS,Bills,Hyderabad
T004348,2033.91,27.77,32,1,Web,Bills,Bengaluru
T004349,1554.24,23.84,50,1,Web,Bills,Mumbai
T004350,1422.63,10.25,32,5,Mobile,Grocery,Mumbai
T004351,2102.59,18.63,22,2,Mobile,Bills,Mumbai
T004352,1346.43,25.97,24,1,Web,Retail,Pune
T004353,1516.49,13.0,48,4,POS,Retail,Pune
T004354,823.76,18.6,53,1,Mobile,Grocery,Hyderabad
T004355,1448.36,24.75,41,7,Mobile,Retail,Pune
T004356,1484.01,17.83,37,6,Mobile,Bills,Mumbai
T004357,2590.16,23.61,21,7,Mobile,Grocery,Mumbai
T004358,1108.93,25.61,25,6,Mobile,Retail,Mumbai
T004359,1160.55,5.99,30,6,Web,Bills,Hyderabad
T004360,357.38,21.92,19,4,POS,Grocery,Mumbai
T004361,1345.89,22.21,32,4,Mobile,Grocery,Bengaluru
T004362,924.86,18.18,56,7,Mobile,Bills,Bengaluru
T004363,1053.45,24.37,27,5,Mobile,Retail,Hyderabad
T004364,873.05,20.14,44,7,Mobile,Food,Bengaluru
T004365,2016.12,25.06,20,6,Mobile,Food,Bengaluru
T004366,1489.75,20.23,44,5,Web,Food,Mumbai
T004367,1246.99,19.4,41,6,Mobile,Retail,Pune
T004368,1119.54,21.07,30,5,Mobile,Retail,Hyderabad
T004369,1492.79,27.21,41,3,Mobile,Grocery,Bengaluru
T004370,1198.77,14.57,52,2,Mobile,Food,Mumbai
T004371,1711.35,22.7,18,3,Mobile,Bills,Bengaluru
T004372,1187.63,20.66,20,4,POS,Bills,Mumbai
