Cell_ID,Throughput_Mbps,Latency_ms,Packet_Loss_Percent,Active_Users,PRB_Utilization_Percent,SINR_dB,CQI,CPU_Usage_Percent,Memory_Usage_Percent,Handover_Success_Rate,RRC_Success_Rate,Session_Drop_Rate,Power_Consumption_kW
C00636,552.1257990641616,15.57810922054802,1.335771576117443,2350,64.71332701335973,26.360234410021704,9,63.395763173421706,57.59804790603094,96.7608824867472,97.65816116185125,0.6645715730924839,4.030869283872538
C00637,998.1707051131445,12.269264523903882,0.8953177956325122,306,64.64339211626621,23.6678664539451,14,64.37241093560803,69.27540849389497,96.9308715203124,97.65382077184591,0.9738859416199568,3.996836480953643
C00638,863.1972340939127,20.541594393560764,1.2706552903837416,2480,66.32973236748803,15.40831995062957,1,35.5684086610113,81.83400718885947,98.81143520099474,96.80451999677918,0.2692181836488214,3.486394157645531
C00639,617.8070380466103,30.37514951545887,0.2837380482362303,491,65.9098295262985,24.326579904953128,13,72.94706841616555,75.47480661862762,100.0,98.1858602247816,1.2511897335701656,3.8704057681362025
C00640,616.8858210285491,11.594802514474363,0.9989635249734046,1931,73.64517785514552,15.607126542437426,4,75.29230160839873,38.866213459642125,94.19985753119653,98.92244184807016,1.5594825175748206,3.2674109358310846
C00641,789.5587541277769,18.14531674003655,1.704653174866555,1163,71.18189527311769,15.706460652308206,10,34.662702570065925,66.67343842514826,96.79237503119407,99.80536708180018,0.9084863164754899,4.928811180433006
C00642,1150.4238745520906,26.473323332492576,0.6909770523038131,2487,72.51043680267554,16.95703837031845,8,40.17093634645923,72.7607909169097,94.63907902953584,95.76607360333968,0.0,3.0439535066535663
C00643,803.2735567545511,17.52215165252571,0.37618303569045763,631,92.83446345016723,17.19400988836435,10,76.43963229663144,73.37794533241123,100.0,97.63100699246645,0.47670789504088623,5.103733016190222
C00644,579.4342684387409,20.714230777498404,0.4739555557034697,1785,71.15101358074767,21.30684731593074,9,52.35663661740458,43.30057748828053,95.82452406136021,98.67005541621371,0.9451301286677285,5.128078696900249
C00645,805.76624846453,11.62563883111872,0.25518348132880586,68,100.0,14.645566320545973,15,15.043996945866681,50.14447144474014,94.11359841242842,98.88058630189181,0.5314068011334548,2.8387955948160775
C00646,800.9097574454194,20.56984258324589,0.40761904593614834,1174,75.29034309733917,22.445513892914885,13,29.805732914811646,74.91837353612432,98.27637399769715,98.00982298670681,1.208879421700039,6.04981860632834
C00647,364.5604042705171,16.877134409972708,0.6147459507049855,1430,63.291106136757435,22.373720415157354,3,50.51134674689534,48.57359443976031,100.0,98.81363595429815,0.935262905774346,5.013609294415222
C00648,840.2269240267938,23.91437997407918,0.09721649041067904,1615,90.24374858570499,19.714817662222423,11,34.06523229487716,55.504559150035284,98.32719573712153,96.7865541606113,0.4174097996936813,5.249698021444869
C00649,808.431784562438,25.124316309388508,0.8078091669748015,2130,68.80709098437703,27.698059543037225,2,47.55837212854406,83.63813714252954,97.40959575456384,100.0,0.7129059243085011,3.7413347984572276
C00650,975.3171456664153,33.53738185211168,1.2511385868933236,2043,34.09473772398807,24.436963243291544,4,55.58313184630442,59.283011244228156,97.818281845552,99.48894215446914,0.3424667117443639,5.122379118473119
C00651,1182.812097090162,21.477799039281454,0.34612190992653985,1597,69.93995287247225,23.348646451002324,2,81.32058287262512,49.09838793249236,99.82968132565111,95.98260831940225,0.6269660486350233,5.626393449722066
C00652,1052.7817053185963,19.954777899493,1.5596419618208843,911,66.26236243084064,18.330766872716257,1,49.771829507899795,46.83573964705642,95.2516014599717,96.38734542782487,0.47816270382697923,4.401391600995323
C00653,801.6000357001305,19.166305809464017,1.0553960442637975,204,94.09821079432503,19.75883068907163,12,74.30575239230966,64.99078994377783,96.77630579182737,96.42961737483964,1.1699047200932153,6.501922459248361
C00654,650.8253364264993,15.881002243135871,1.3152902928120287,954,56.5364997249945,20.61903681543877,3,80.71768291666187,40.00277987284187,96.09461970298094,99.01695495634479,1.546404822732398,4.544064634912938
C00655,1313.2047645849748,20.030903060770147,0.4710827230739315,1319,65.01017772882592,18.066206867638027,7,80.81757404833738,56.289960541553725,94.66426938541657,96.0729083503738,0.12752466670569917,5.640785800452474
C00656,860.6593181226079,16.22759153916582,1.2272626135333078,454,89.01459064090687,16.122152698457647,13,60.12558268094023,64.99845802485032,96.3432494811664,97.50346349868788,0.0,4.793008807258655
C00657,852.5072725443304,19.010765857617685,0.25403304980234354,893,75.9161279908627,5.9714362856184415,13,19.660795338898467,79.48724730821502,99.2154421919649,98.68205659462517,0.6019310312594457,5.085521532856868
C00658,845.6574843201994,25.905585213647758,1.2451237504182544,1832,67.42814762540299,21.588827045624114,1,63.29484757726958,70.01322120554994,98.13320429678545,97.90075109818035,0.09263372046852691,2.828667732365228
C00659,885.6552569382139,11.960744608322154,0.8859196698967656,1614,58.65271500290449,23.20723608441677,2,73.87119798064374,49.28902323026732,98.2886210002164,98.38833127356907,0.7184846414683668,4.871053738215363
C00660,824.0151258536904,24.839271366774273,1.0766256099923919,1234,75.27618590312547,12.194405719215819,1,53.54079210216249,77.6762897634558,97.29295122330663,96.40129593297686,0.9995744455223707,3.765024898742734
C00661,746.7408387615575,25.90269040403919,0.21220269718757423,796,69.56048285172596,21.025843248602456,8,86.40250966135447,55.50727443678784,98.04664756545718,98.89228156009587,1.2976567589067298,3.653601694222312
C00662,751.5653905767294,17.291588838053528,0.3524650788616977,1775,58.48256102189204,15.04236660841238,5,70.47700410641424,41.46445466925887,95.39881931530378,97.080182161286,0.7805578234861124,6.2441031844659785
C00663,844.1044113611202,5.2688706059484325,1.0986141091266926,320,59.26230188008202,16.167354087964632,8,65.22892078875012,57.41937961101791,96.38098022814555,97.51307048840309,0.6227379100601683,4.286229751937651
C00664,752.1835411959223,14.353068077433406,0.3258259978878997,819,57.78291828332377,24.55380263681677,3,74.55485280170508,81.57253801718554,97.38400847393736,98.35659759185899,0.0,3.496698169024503
C00665,721.6877591181104,25.781967279366654,1.0316031460495616,1765,55.1116657935418,13.046828048929932,13,61.00065732269581,62.478600750973875,97.55503171776378,98.15461733229627,0.7104740596743193,4.140868371891125
C00666,869.1574409845414,17.862791626206707,0.11643109676987717,1560,84.01050639958504,13.039261056533899,12,10.129411010883636,60.1878279649468,97.64037570984375,98.0359700285234,0.7285149042197846,3.199549771078086
C00667,804.104100864246,12.004186606230535,1.224087106333334,221,81.99090037930657,27.02417182821999,7,46.01549887353342,84.5581746705428,96.72332943596724,96.87405976703486,0.9555827256850982,5.93388446819627
C00668,1120.718737944884,14.971350472630697,0.1837383426157455,323,84.03511684578689,17.27221650731808,8,76.54902449046136,38.52967729418359,96.24515319773934,97.55067588320121,0.4166047593883635,3.804319255833485
C00669,372.8254344892578,23.043720159027316,1.0761499688397618,2356,70.06749323152786,24.232727966155338,15,40.46335587823067,40.71601328920842,100.0,98.00327538625555,0.5259789599056561,5.029299933943669
C00670,1046.4712333460432,21.280401409208274,1.1128154668230006,1208,66.36056818299765,10.006485690855328,6,50.97749490573509,35.762302935497516,98.8135745458648,95.93737215024937,0.1087990978783262,5.856106714210325
C00671,1074.2953346495733,16.566407404981835,0.4516140907852126,1756,66.63426835162996,10.406983652045735,13,36.192946349744716,65.58972279720082,97.82629495190524,97.30620055052994,0.0,3.9998473187852706
C00672,476.7897581665331,15.799053529111875,1.0910132835423636,1821,85.31652359359163,13.435277422107895,13,87.11060671363184,62.49739690672687,96.53358300358721,98.58151981854927,0.2566011636812866,5.032022432272786
C00673,788.3162330655372,15.649451105737068,0.930221131666778,471,42.697782670062566,15.592696117336555,7,85.26686423352427,83.14104550919664,96.09756234611224,96.08384509423199,0.07186967429879332,3.46991394509557
C00674,783.1406441207575,12.465538893008985,0.530579071903631,1494,62.28270844963866,10.98356701673444,14,39.090359887466875,63.652126157051555,96.7383988125461,99.73487247739136,0.8346849181682444,6.9457695691136845
C00675,596.6478949507922,27.69225413681665,0.295722657961896,1259,56.68981558743374,19.846482382149997,12,57.651364007003515,53.93764260781046,97.58565768717337,99.90441989389977,0.492746377333257,5.4363801346166225
C00676,709.9929962336424,16.06607718473196,0.0,2461,90.39831319882612,20.17297084328391,2,42.75110714024714,60.026923093171604,93.23912891187383,96.13227413605988,0.4847051479700843,4.307393561239194
C00677,650.0963478161508,25.30295112495298,0.9748250236498469,2475,62.83813714829323,13.509285610807312,8,66.06900350256481,61.76561127691437,93.86122080925064,100.0,0.3062347815299151,3.727166269111036
C00678,1165.408679816252,27.12789631153471,0.017598614318972472,629,45.460167468403384,13.907006503045992,5,64.17429539036192,34.923580900077496,95.72623522212209,97.7846276169318,0.0,4.386003447160373
C00679,1018.422110766543,23.98986538888776,0.8476720997206542,940,73.35135463370185,14.566092830742193,7,69.61070028903877,100.0,97.41427887355714,98.62777183873558,1.3033242994990202,4.160016277648481
C00680,1078.8799170989487,15.41027812369171,0.6682758919588755,771,64.44828707659128,12.175571005534794,1,60.97453205874197,67.79806527152867,96.5214537056963,97.25502342180764,0.29989179088928464,6.452944553999506
C00681,979.9009715277823,20.422380542019656,1.1395713877190978,930,61.64606788472557,3.522211500110412,5,100.0,63.150124620338836,99.95624245219896,99.38456724084014,0.5350319720600372,3.2744652777850978
C00682,646.7706811808987,17.854826361654503,0.6489772502550679,1171,60.099520649112584,17.574798469275674,1,36.4973722298067,69.2274597641787,94.03520642600846,98.609141028273,0.11804313388427567,4.634801423290203
C00683,755.5863520696407,12.57778883561923,0.6352761068264543,2057,59.5077283125879,15.847811536495117,12,24.209139620142743,70.64116470879907,95.49730906079326,96.7787701151036,1.0887721373762536,4.48166193336629
C00684,938.0874210210252,19.94615569032962,1.1659353521441478,2119,80.62840472284967,16.35927077586713,13,47.92437638737369,57.89169771746352,100.0,96.25219700005206,0.7573715748149297,4.382589699655131
C00685,630.0169943994498,10.925761253041184,0.9675290145420588,1523,73.35681049836765,12.94098239495614,8,26.776211219915186,50.53138295638949,97.2622386493503,95.80954634718617,0.36945388589365247,4.391383345061658
C00686,978.3397174310298,25.126076330769383,0.9580779785913892,432,67.03051366554206,22.052487495751336,15,28.13567913989213,68.99176029482555,98.76968516560231,98.28191266464914,0.5431081554623904,4.383929189879517
C00687,806.7414283315356,15.21229621620964,1.0346337949042632,2231,53.52641684730496,30.12695794708541,4,36.976336224436594,65.78566260797179,100.0,98.85870711766961,1.371271968849948,5.3730660663320995
C00688,782.5322546410724,19.206957935237035,0.03221393839644715,1499,67.46660014918119,13.829575719894223,4,38.40059970223071,47.85164851365888,95.61239116419635,98.97644851816916,0.6708122272474887,5.108984446492435
C00689,977.9727942766285,19.699727229276853,1.178394339993491,1640,73.90941786400039,24.99848069486174,2,37.81687416489892,81.28553417050895,96.80137132441594,97.82302835808893,0.6273065849536377,4.918911611372787
C00690,929.9673960674871,16.446570157775536,1.1062343970068012,1836,74.47981672389236,19.83324906073647,5,64.32794110801741,64.40028054484475,96.45514619813825,96.26450531650346,0.32344740554429385,1.466010637854731
C00691,785.0260901525656,21.520162808851648,0.29165843571175143,193,72.41326574487654,18.17709945891217,1,45.88859690046395,70.94729043401446,93.09081399103344,96.97688780296433,0.0,4.7997948741631635
C00692,1058.6793646055646,15.150578060264854,0.6779597631628994,1936,56.161109997587076,16.279386317185843,9,51.76873765229536,80.87881331519878,96.37920639248806,99.7285229584429,0.6359845305682622,2.8443606398299175
C00693,655.4086010320185,23.227783784743465,0.7803463561861844,1752,33.95235111111971,17.58391564883004,5,71.09618994101683,60.32833231747252,98.76212437476133,97.27305715309988,0.830194044929847,5.146320163135825
C00694,960.8684092499675,9.924121918519509,0.7327516077991337,1485,96.994281400779,23.74795344849313,6,41.206194553934324,64.75428010476173,98.08117908362448,98.21512644602221,1.1398337857310679,5.974497367570515
C00695,956.7582264343091,18.758277477278472,0.9669299832842674,273,50.35544688837203,12.309595195217439,2,50.238173823315,72.15040857759175,98.23816633877603,96.38652427463767,0.0,3.5737608874114493
C00696,794.2816409234817,29.63357399434971,1.5156833909155918,269,40.52563061999592,16.624966344242743,10,61.58367974967248,49.12708374299922,96.248982038721,98.50487456818855,0.24996146919078832,4.238219277657294
C00697,908.7039440035812,11.998012052366551,1.3408833638364144,228,71.95773419506143,24.245001039112516,10,20.05177958883602,60.81077494269002,95.68780552798871,97.31347315748138,0.46770356377741984,3.900644294947003
C00698,624.7995562506455,13.93353017685089,0.14389040328429692,1704,44.37222245153919,22.918573467639987,1,12.07170083888952,61.883228799767224,99.53851134379724,99.57006907066365,0.6986076605707192,5.735431775756801
C00699,1016.3248634572421,21.08344709795349,1.1110349951530245,482,57.92801877137672,12.387070305248782,4,61.23011191835901,45.659121724749085,96.00536570728467,99.16033655931022,0.6419865233886309,4.595027885272073
C00700,816.717615440262,19.07749069163759,1.4644666597677047,314,78.23275638713243,17.087040611094775,7,63.85625705020418,94.76455183010818,97.58816407758643,97.25644108013765,0.6513245257250921,6.228329380566334
C00701,755.9098563065729,20.103780595641354,0.9934042603446014,1003,96.59030902711069,21.640039239170136,6,92.1559624273434,38.89059834761396,97.32666936135507,97.8100039589785,0.8632384234279777,4.913754202947388
C00702,1038.82166065064,20.93512278088598,1.3454902125929835,478,75.81267712408565,21.317140596605483,10,57.845707765602576,40.52844144469263,99.92343403251424,97.17332563993905,0.33868275568835626,4.742450180635819
C00703,723.2181357023034,21.808328811370618,1.8061352228503826,2294,63.4126109368468,22.87567260621644,1,69.75531491064571,79.71339863555369,98.94282471534471,95.87085020518248,1.0736565768934778,4.568206782602837
C00704,596.4769666545592,24.65819905173734,1.3118547730534909,1627,69.22870668389737,19.921429440836487,1,51.48149241545247,70.69899376194813,94.40948275866576,96.71383635567918,0.8733809766797922,5.317992099257337
C00705,569.8067487656973,20.458911941571074,0.9246542978208645,529,42.87121064237646,20.75976573997892,8,60.35008998853155,44.61052773778833,94.62489366644992,98.29732599158123,0.5720670943487682,2.7623138017546567
C00706,959.0817912422151,16.552454072288747,1.3225442370423768,1403,63.23871836252275,19.713982109635793,4,85.01062315149161,69.10933522652539,98.15781963613827,98.48788924734437,1.340363196755566,4.58534395552051
