session_duration_sec,avg_latency_ms,packet_loss_percent,signal_strength_dbm,throughput_mbps,jitter_ms,handover_count,connected_users,cpu_utilization_percent,issue_type
432,110,7.66,-88,13,47,7,126,83,3
416,30,0.14,-73,240,5,1,20,37,0
261,22,0.26,-69,176,4,2,52,22,0
263,57,1.59,-105,69,6,4,71,52,2
399,53,0.66,-111,77,9,4,87,30,2
414,42,0.55,-109,54,5,4,56,40,2
375,23,0.15,-73,237,1,1,49,34,0
250,21,0.18,-70,177,5,2,58,39,0
327,14,0.35,-73,206,5,0,54,20,0
370,28,0.39,-71,178,2,1,62,28,0
236,46,0.55,-100,60,10,5,66,52,2
357,163,6.67,-89,18,30,8,122,79,3
484,127,2.82,-78,35,25,6,202,86,1
399,23,0.03,-68,241,4,1,27,32,0
323,128,5.77,-80,23,41,7,155,65,3
342,111,1.84,-74,41,19,5,242,81,1
311,107,2.03,-70,52,30,8,230,78,1
408,36,0.94,-115,87,7,2,92,53,2
429,123,4.13,-78,10,37,6,138,71,3
363,102,2.46,-71,32,27,6,217,76,1
416,169,6.97,-81,32,37,9,134,71,3
356,97,2.54,-78,55,22,5,248,77,1
332,13,0.25,-70,237,5,1,53,43,0
306,12,0.01,-70,243,1,0,32,45,0
434,133,4.5,-81,11,30,8,123,83,3
450,105,1.54,-75,39,15,8,202,78,1
230,44,0.96,-113,58,8,4,58,52,2
433,12,0.02,-65,197,2,2,57,41,0
382,22,0.4,-65,225,5,1,63,38,0
423,19,0.17,-74,159,4,2,30,31,0
447,133,7.53,-79,23,32,4,107,67,3
408,21,0.05,-71,178,2,0,57,34,0
499,107,2.8,-73,53,23,7,252,98,1
410,146,5.81,-90,13,38,4,172,89,3
245,58,1.59,-108,88,9,2,71,54,2
270,34,0.55,-102,59,6,3,73,49,2
403,33,1.03,-103,67,7,3,85,53,2
439,88,1.21,-71,53,21,8,226,78,1
319,119,2.39,-68,25,17,6,209,76,1
273,30,0.56,-111,88,9,5,99,41,2
391,29,0.11,-69,187,2,2,70,38,0
340,121,4.92,-88,27,42,5,107,66,3
353,20,0.32,-74,233,5,0,24,39,0
233,50,1.39,-108,50,8,2,78,31,2
293,165,6.93,-81,23,44,6,102,68,3
459,125,1.7,-70,35,22,6,286,87,1
327,52,0.81,-117,85,7,4,41,52,2
388,158,6.04,-79,27,35,4,159,83,3
408,116,6.88,-88,34,30,6,141,86,3
389,101,3.11,-69,43,27,5,253,82,1
487,86,3.29,-68,24,20,6,279,84,1
358,18,0.14,-75,221,5,0,52,42,0
361,159,7.48,-81,27,48,4,153,67,3
293,34,1.56,-107,62,10,3,59,54,2
385,52,0.82,-120,55,9,5,61,51,2
354,10,0.16,-68,209,2,2,65,38,0
376,58,1.94,-100,61,4,4,96,45,2
320,134,7.39,-88,19,35,6,176,70,3
342,98,1.52,-78,59,16,4,279,78,1
374,45,1.02,-110,58,7,2,47,34,2
412,117,1.39,-70,32,19,4,232,97,1
432,88,1.77,-77,55,20,8,260,83,1
355,121,3.44,-75,57,24,3,241,83,1
349,22,0.25,-71,194,3,2,46,34,0
386,43,1.32,-114,52,8,5,88,37,2
445,20,0.06,-72,204,3,0,47,45,0
318,86,2.07,-68,57,17,4,229,75,1
436,179,5.37,-86,11,39,5,100,74,3
348,145,4.7,-89,33,47,9,158,83,3
340,97,2.47,-73,30,16,3,231,85,1
331,93,1.05,-71,24,17,8,284,91,1
406,173,6.69,-83,16,39,8,167,86,3
334,35,1.87,-102,54,10,2,80,48,2
299,161,5.66,-81,30,44,9,112,88,3
339,102,1.75,-69,36,17,7,271,79,1
317,124,6.81,-82,21,37,9,164,80,3
260,35,0.65,-112,60,6,4,85,34,2
291,58,1.85,-104,58,4,6,100,33,2
343,13,0.06,-66,175,2,0,70,35,0
452,99,3.16,-78,40,19,3,297,90,1
474,103,1.89,-75,31,24,6,275,83,1
300,37,1.84,-114,61,6,5,68,47,2
490,122,3.09,-68,37,28,3,227,76,1
396,118,6.79,-80,10,49,8,159,74,3
405,12,0.08,-75,156,4,1,56,22,0
263,23,0.22,-75,204,4,2,60,37,0
289,58,0.55,-111,57,7,2,81,41,2
344,125,6.72,-87,30,39,5,179,80,3
409,27,0.12,-68,205,3,2,48,27,0
366,56,0.8,-114,71,7,4,76,34,2
303,56,1.32,-108,61,8,3,85,40,2
384,134,5.29,-89,30,43,4,116,87,3
342,33,1.33,-100,56,7,6,68,46,2
317,117,4.4,-78,28,46,9,179,90,3
438,12,0.12,-66,192,5,0,33,31,0
328,30,0.05,-69,187,4,1,52,20,0
303,55,0.95,-118,68,9,2,93,42,2
332,45,1.89,-104,83,9,6,58,35,2
399,143,4.44,-86,26,35,4,144,84,3
385,121,4.17,-89,16,30,4,150,67,3
347,123,6.58,-81,11,30,9,119,81,3
477,110,1.72,-68,24,26,3,216,75,1
299,25,0.25,-65,196,5,0,32,31,0
363,137,7.97,-87,33,34,5,116,66,3
328,146,7.1,-78,16,39,6,154,89,3
404,168,5.71,-87,26,32,5,128,66,3
252,49,0.77,-106,62,10,2,40,55,2
273,37,1.86,-117,75,6,6,84,33,2
372,54,0.76,-104,61,8,5,73,48,2
365,151,7.74,-84,16,39,8,175,89,3
227,33,1.87,-101,69,6,4,62,35,2
233,37,1.45,-108,70,9,6,63,40,2
263,57,1.18,-111,55,6,2,41,47,2
332,126,6.29,-80,26,31,7,176,86,3
431,171,4.45,-83,22,35,7,123,83,3
308,137,6.7,-86,29,41,4,162,65,3
375,56,1.75,-115,70,10,2,60,55,2
460,128,2.75,-68,24,24,3,211,90,1
452,103,3.28,-77,30,24,6,244,95,1
490,83,3.14,-71,57,15,7,254,89,1
255,17,0.43,-72,197,5,1,65,41,0
421,20,0.18,-68,171,5,0,52,24,0
361,28,0.2,-75,201,4,1,52,27,0
236,40,0.69,-112,51,10,5,70,40,2
426,20,0.46,-75,170,4,1,54,27,0
463,100,1.71,-78,44,18,5,275,83,1
486,102,3.08,-73,58,26,5,233,89,1
363,29,0.06,-72,238,3,2,38,44,0
348,15,0.27,-66,209,2,1,28,25,0
293,39,1.04,-107,68,5,6,69,31,2
382,54,1.84,-107,64,9,2,81,36,2
352,93,1.94,-72,39,27,8,279,96,1
341,166,4.94,-84,31,50,8,147,82,3
428,116,2.02,-71,49,30,8,251,88,1
227,43,1.88,-118,61,10,3,84,32,2
309,37,1.65,-101,68,8,5,53,31,2
351,13,0.2,-73,249,4,0,57,44,0
363,50,1.01,-108,82,10,2,100,32,2
278,17,0.44,-73,151,1,0,38,37,0
257,11,0.1,-74,161,2,0,60,20,0
314,60,1.63,-116,80,5,4,47,36,2
255,11,0.45,-75,250,3,1,63,36,0
228,33,0.82,-101,52,5,6,69,45,2
347,135,4.56,-88,28,44,8,151,66,3
407,21,0.12,-75,202,4,2,54,22,0
303,32,1.2,-116,65,4,3,66,30,2
334,88,1.76,-73,38,20,3,284,86,1
336,36,0.68,-108,76,7,3,45,36,2
329,89,2.46,-74,34,24,7,190,89,1
341,116,2.46,-70,41,21,4,283,90,1
298,46,1.76,-113,89,10,2,58,52,2
265,28,0.08,-69,233,5,0,55,38,0
439,147,5.5,-85,31,39,4,164,81,3
327,42,0.62,-118,74,7,2,58,49,2
441,30,0.23,-72,212,5,1,54,38,0
238,60,1.44,-115,77,6,6,58,51,2
385,107,2.82,-68,35,26,8,252,95,1
295,147,6.78,-78,21,35,6,178,80,3
299,23,0.04,-70,203,2,0,45,40,0
327,37,1.71,-114,55,6,5,60,38,2
386,143,7.34,-78,23,45,5,110,89,3
346,44,0.51,-106,78,7,6,76,36,2
391,148,5.47,-82,29,48,6,101,65,3
331,126,2.67,-74,50,20,6,235,97,1
350,16,0.27,-69,250,2,2,36,41,0
433,106,1.56,-77,57,28,3,236,78,1
436,18,0.28,-68,231,5,0,45,31,0
442,132,6.3,-88,25,34,9,174,85,3
418,123,1.55,-74,39,29,3,293,92,1
413,20,0.11,-74,154,5,2,57,29,0
445,25,0.1,-66,159,5,0,29,41,0
352,109,1.22,-70,26,22,5,246,82,1
417,14,0.16,-69,167,5,1,47,36,0
304,94,2.26,-71,24,20,4,235,75,1
437,22,0.29,-71,216,1,2,22,27,0
272,19,0.26,-69,226,3,0,34,26,0
403,18,0.19,-71,229,1,2,65,38,0
340,47,0.84,-115,79,8,3,52,40,2
396,118,6.76,-80,35,43,8,135,89,3
407,39,1.46,-115,88,7,5,76,54,2
298,11,0.03,-72,173,3,0,47,38,0
426,82,1.88,-73,30,16,6,251,92,1
486,116,2.72,-77,23,18,8,300,89,1
241,41,0.99,-107,81,4,6,100,31,2
328,80,1.48,-70,23,27,4,249,77,1
391,26,0.35,-70,177,2,1,37,44,0
316,150,6.47,-88,32,45,8,105,89,3
325,21,0.25,-68,171,1,2,55,33,0
312,90,2.64,-75,28,15,4,224,82,1
309,103,2.19,-72,24,25,7,212,75,1
433,104,3.35,-78,34,27,3,225,93,1
346,123,2.51,-78,34,19,4,208,75,1
294,131,7.24,-87,27,31,6,158,88,3
308,87,2.49,-76,35,16,4,196,85,1
405,152,7.13,-84,20,45,9,166,83,3
335,142,5.55,-87,32,49,7,178,69,3
229,48,1.29,-117,72,7,4,44,51,2
486,82,2.81,-78,23,22,3,262,79,1
368,107,2.58,-69,57,24,3,195,75,1
357,14,0.02,-73,224,4,1,32,42,0
375,110,4.39,-84,14,44,6,132,83,3
320,154,7.75,-80,11,47,6,161,77,3
290,160,5.77,-84,14,46,7,135,81,3
475,87,2.74,-77,45,18,8,237,96,1
327,127,5.02,-84,14,44,4,114,74,3
394,38,0.5,-116,87,7,3,56,46,2
428,89,1.7,-78,57,28,8,191,89,1
313,116,7.01,-81,25,34,6,129,79,3
303,11,0.41,-74,161,2,1,49,20,0
279,44,1.72,-116,88,7,4,89,46,2
464,80,1.36,-70,57,22,7,214,89,1
436,176,4.16,-78,25,47,5,109,66,3
448,154,5.29,-79,18,40,8,171,75,3
249,40,0.68,-100,66,5,6,86,40,2
445,100,1.72,-68,52,28,4,184,75,1
366,85,1.97,-68,31,24,3,197,84,1
333,16,0.3,-68,151,5,2,59,34,0
424,126,3.19,-69,42,16,7,290,80,1
311,128,3.06,-71,31,22,3,269,77,1
310,27,0.11,-71,225,1,2,28,30,0
352,58,1.89,-109,56,5,6,51,50,2
256,17,0.06,-71,243,1,0,51,42,0
361,35,0.89,-112,73,10,3,97,39,2
497,94,2.58,-71,55,17,4,247,78,1
345,52,1.17,-119,68,4,6,55,47,2
408,23,0.08,-75,246,1,0,58,39,0
394,29,0.22,-73,161,5,0,36,33,0
316,27,0.27,-71,163,1,2,70,44,0
441,122,3.02,-76,25,26,5,297,91,1
369,26,0.46,-68,171,5,2,68,35,0
326,164,7.5,-88,16,38,8,124,80,3
447,89,3.28,-71,54,23,5,244,89,1
411,30,1.33,-116,87,7,4,79,42,2
369,157,4.82,-90,31,34,9,166,67,3
335,53,1.55,-110,72,4,3,93,52,2
365,10,0.4,-67,181,5,2,56,23,0
283,55,0.58,-109,83,6,5,49,30,2
447,24,0.25,-68,228,3,2,39,24,0
448,113,7.14,-81,14,48,7,173,76,3
312,59,1.31,-116,72,10,3,79,39,2
287,58,0.92,-100,83,9,6,51,39,2
313,160,6.53,-89,35,49,8,115,82,3
323,135,4.06,-83,32,34,8,154,65,3
429,19,0.09,-73,150,2,1,40,38,0
381,116,7.29,-86,34,38,9,162,77,3
262,14,0.36,-70,216,2,1,67,22,0
421,26,0.17,-73,175,4,0,38,30,0
448,21,0.14,-74,152,5,2,61,27,0
269,33,1.83,-118,64,5,2,67,41,2
445,22,0.45,-67,160,5,0,21,29,0
336,19,0.34,-67,221,2,2,51,23,0
350,140,6.53,-86,17,33,4,166,70,3
339,18,0.12,-68,238,1,0,54,26,0
377,13,0.09,-68,160,4,0,47,34,0
388,10,0.06,-72,188,1,2,48,26,0
387,137,5.3,-86,11,31,8,132,87,3
364,39,0.64,-100,63,8,6,57,32,2
398,164,5.24,-79,14,46,9,173,67,3
240,50,0.84,-105,88,8,6,52,43,2
409,122,4.33,-83,34,42,6,129,66,3
381,43,1.9,-111,59,8,5,64,36,2
402,103,1.47,-70,59,20,4,181,80,1
429,20,0.37,-73,210,1,1,20,27,0
346,45,1.58,-111,62,5,6,75,42,2
398,97,1.6,-74,44,29,7,252,94,1
317,22,0.06,-71,245,2,1,62,30,0
383,26,0.21,-73,235,5,0,28,24,0
361,28,0.38,-68,165,3,1,31,30,0
370,138,7.53,-83,33,39,6,149,85,3
284,136,5.72,-84,16,30,7,114,74,3
440,96,2.14,-70,32,22,7,196,89,1
430,18,0.42,-74,228,2,0,27,20,0
331,164,6.9,-89,25,31,9,100,70,3
415,26,0.04,-69,179,4,2,27,35,0
461,98,3.1,-74,24,22,3,215,85,1
409,119,1.96,-74,56,29,4,180,83,1
274,47,1.02,-116,58,10,5,99,40,2
419,17,0.47,-68,206,3,0,55,39,0
487,80,2.78,-76,56,17,8,245,76,1
361,52,0.84,-110,69,9,5,94,45,2
344,172,6.75,-78,11,39,4,152,73,3
370,164,7.87,-90,10,36,5,117,85,3
264,60,0.82,-113,77,6,4,53,47,2
252,38,1.81,-112,61,8,4,94,51,2
354,57,1.71,-103,57,8,3,51,53,2
433,177,5.23,-86,28,30,7,178,82,3
345,23,0.49,-71,205,4,2,43,21,0
223,46,0.82,-108,82,10,3,82,48,2
360,22,0.3,-71,183,4,0,31,42,0
332,34,0.66,-107,76,6,3,77,37,2
324,156,5.73,-84,10,39,4,118,90,3
374,171,5.23,-87,27,36,4,157,84,3
357,14,0.13,-73,204,1,0,42,33,0
334,59,1.18,-114,82,7,4,46,30,2
414,18,0.4,-71,158,3,2,67,35,0
407,11,0.49,-74,174,3,0,40,34,0
321,15,0.31,-73,203,3,1,24,21,0
407,126,2.65,-73,24,26,8,186,76,1
384,87,1.42,-68,33,25,6,212,87,1
296,156,6.37,-85,23,32,9,174,73,3
304,109,1.9,-72,35,29,7,205,96,1
484,105,1.22,-68,33,25,7,266,87,1
225,51,0.52,-101,76,9,4,59,38,2
317,32,1.25,-100,75,8,2,48,51,2
389,27,0.27,-68,160,3,0,63,43,0
368,53,1.86,-106,68,4,4,61,41,2
423,114,1.71,-70,48,19,4,253,78,1
360,43,0.54,-108,89,6,2,70,45,2
243,47,1.24,-100,82,5,2,93,33,2
399,178,5.65,-86,26,34,8,126,75,3
369,17,0.26,-67,170,4,0,70,45,0
448,117,6.24,-87,35,33,8,116,74,3
385,91,3.3,-77,40,17,8,231,84,1
321,16,0.3,-73,220,2,0,27,24,0
435,158,6.11,-85,35,33,6,114,76,3
423,142,6.92,-82,16,32,7,121,83,3
339,174,6.77,-80,24,39,6,169,87,3
338,152,5.72,-87,31,39,4,110,76,3
303,111,1.03,-69,39,24,8,218,87,1
459,80,1.13,-73,54,26,4,228,92,1
304,127,2.29,-78,23,20,6,200,80,1
332,34,1.05,-114,51,6,4,82,52,2
344,90,1.32,-72,41,16,7,253,75,1
381,21,0.43,-71,168,3,2,42,26,0
355,10,0.29,-73,228,2,0,21,43,0
281,18,0.3,-65,173,3,1,21,32,0
304,173,4.73,-86,10,47,4,120,84,3
492,94,2.69,-76,32,17,7,207,97,1
423,138,7.94,-87,14,45,7,142,75,3
327,173,7.8,-89,13,39,5,163,89,3
421,11,0.24,-75,219,2,2,47,29,0
480,130,2.96,-77,52,22,7,210,96,1
292,11,0.01,-72,216,5,2,39,36,0
300,92,3.29,-69,45,16,4,294,87,1
249,45,1.62,-119,90,6,3,62,50,2
372,11,0.01,-65,165,1,1,21,29,0
410,130,2.89,-69,20,18,8,269,90,1
353,15,0.2,-74,235,3,2,27,45,0
333,117,2.1,-73,27,22,7,299,88,1
380,42,0.86,-104,54,9,4,100,40,2
303,121,1.59,-77,34,28,6,236,98,1
333,24,0.1,-68,190,4,1,41,25,0
303,35,1.51,-106,67,8,3,71,44,2
403,130,6.64,-80,22,43,9,120,85,3
389,33,1.6,-111,66,9,4,90,33,2
314,157,6.35,-83,30,30,4,156,68,3
402,142,6.8,-78,29,33,4,140,78,3
353,127,3.24,-68,32,25,5,278,93,1
413,42,1.55,-120,81,5,2,74,34,2
309,127,3.39,-72,54,16,5,267,80,1
444,92,2.18,-74,36,22,3,279,96,1
386,90,1.26,-76,31,18,3,293,78,1
383,14,0.07,-65,161,4,0,51,41,0
376,38,0.67,-100,66,4,6,48,33,2
365,130,5.58,-90,25,32,5,180,85,3
322,96,2.56,-71,31,28,6,201,75,1
225,44,1.98,-106,83,4,5,88,32,2
438,84,2.49,-73,41,25,7,295,77,1
431,173,7.49,-87,14,42,7,164,71,3
290,25,0.47,-67,239,1,1,33,24,0
383,20,0.06,-73,197,3,1,25,29,0
346,92,1.52,-68,49,29,6,284,91,1
358,97,2.88,-73,56,25,7,194,86,1
334,29,0.17,-65,250,5,0,53,25,0
387,28,0.06,-68,227,3,2,64,37,0
289,22,0.14,-72,179,5,1,42,33,0
361,11,0.03,-71,202,1,2,30,36,0
435,30,0.13,-69,244,3,0,43,25,0
346,30,0.39,-74,181,2,0,57,26,0
353,28,0.33,-75,200,1,1,50,30,0
332,41,1.64,-111,69,8,2,48,41,2
293,32,1.98,-105,66,5,5,86,44,2
286,44,1.24,-108,68,6,5,87,53,2
340,22,0.17,-65,186,5,0,21,37,0
322,47,0.56,-117,79,7,4,84,42,2
261,12,0.23,-71,177,1,2,31,39,0
495,91,2.5,-72,37,18,3,244,76,1
259,25,0.28,-69,221,1,2,28,20,0
349,95,2.04,-73,46,18,8,193,76,1
368,101,1.28,-70,28,27,8,197,96,1
323,138,6.58,-86,12,30,4,174,85,3
413,112,3.24,-73,21,17,4,274,83,1
358,110,3.2,-74,48,30,3,285,92,1
261,56,1.8,-109,82,5,5,48,32,2
331,118,3.07,-69,59,30,4,291,87,1
312,60,1.85,-117,63,6,6,78,43,2
364,46,1.56,-107,72,9,4,70,33,2
398,13,0.37,-65,152,3,1,36,24,0
397,109,1.09,-71,57,15,5,290,94,1
341,138,4.49,-90,25,30,7,149,66,3
450,26,0.05,-66,176,4,2,63,22,0
283,56,0.78,-112,59,5,6,84,50,2
314,115,2.16,-72,56,28,5,201,88,1
373,172,6.69,-83,13,37,7,119,65,3
307,19,0.41,-71,224,5,0,29,42,0
414,120,7.76,-78,23,47,4,113,69,3
251,28,0.26,-75,179,3,1,66,40,0
446,115,3.31,-77,51,18,8,204,96,1
251,26,0.01,-66,233,4,0,50,40,0
321,161,7.4,-87,33,43,8,149,72,3
403,107,1.61,-69,41,15,6,298,95,1
498,85,1.36,-72,41,28,3,225,93,1
370,84,3.13,-77,42,15,3,186,80,1
370,147,4.24,-83,27,50,4,135,89,3
424,27,0.28,-74,163,4,0,46,21,0
358,21,0.38,-66,178,5,1,40,23,0
371,11,0.06,-74,174,1,2,25,36,0
284,27,0.43,-72,171,3,0,27,42,0
322,178,4.41,-89,11,46,8,176,88,3
428,84,3.43,-76,53,29,5,245,90,1
333,52,1.75,-106,85,7,6,51,37,2
362,144,5.19,-78,12,41,5,112,86,3
296,46,0.9,-118,74,7,2,86,55,2
307,27,0.14,-74,183,4,1,56,21,0
322,128,3.32,-74,45,25,4,231,94,1
285,21,0.13,-66,213,3,2,65,21,0
293,23,0.13,-75,244,1,0,60,33,0
318,155,7.66,-83,34,48,4,108,83,3
303,120,2.74,-71,25,27,6,239,96,1
436,88,1.09,-68,51,24,6,192,85,1
390,161,7.89,-85,29,38,7,100,84,3
397,39,0.84,-115,79,7,6,67,49,2
354,176,7.02,-87,23,49,9,128,72,3
355,56,1.63,-112,76,4,3,89,50,2
358,151,6.27,-80,17,43,8,111,68,3
354,33,1.43,-109,76,6,6,95,34,2
350,161,4.11,-85,34,30,6,123,70,3
416,84,2.55,-75,50,21,6,190,94,1
357,120,2.05,-75,25,18,3,194,94,1
410,25,0.49,-66,155,3,2,48,42,0
481,112,2.15,-78,28,29,6,204,91,1
262,42,1.97,-102,63,5,3,63,35,2
402,56,1.88,-113,70,6,4,70,54,2
315,37,1.14,-109,55,6,6,53,40,2
344,39,1.76,-104,89,5,2,46,36,2
341,115,7.17,-78,21,31,4,119,89,3
358,131,4.28,-82,14,30,5,137,68,3
387,176,6.39,-83,20,47,9,177,80,3
438,127,1.45,-72,43,25,4,265,91,1
316,174,4.69,-83,10,41,5,150,79,3
356,92,1.61,-75,35,15,3,270,75,1
370,122,1.36,-70,49,28,5,266,85,1
302,28,0.33,-65,206,2,1,54,36,0
236,32,0.55,-109,86,9,4,73,31,2
349,41,1.69,-114,52,8,3,52,34,2
406,175,5.53,-84,16,35,8,135,76,3
375,21,0.33,-73,208,5,0,56,45,0
302,42,1.81,-101,85,9,3,94,35,2
348,52,1.66,-104,85,4,5,40,46,2
310,116,6.67,-81,23,42,7,168,72,3
372,59,1.93,-105,90,6,2,83,43,2
356,29,0.28,-70,183,1,2,40,44,0
314,59,1.0,-117,50,6,5,88,38,2
430,160,6.05,-85,16,49,6,138,77,3
404,57,1.43,-113,72,5,6,65,48,2
414,83,3.32,-73,44,17,6,201,89,1
417,113,3.36,-74,53,22,5,299,82,1
319,47,1.88,-107,62,10,4,58,54,2
299,26,0.09,-65,216,3,0,43,28,0
370,89,3.02,-72,35,21,8,188,97,1
259,34,1.52,-105,86,7,5,46,48,2
456,115,2.33,-70,37,22,8,204,97,1
438,19,0.3,-72,171,1,0,21,31,0
285,115,4.01,-84,24,37,6,169,81,3
322,130,3.25,-77,47,23,8,260,85,1
306,21,0.45,-73,186,5,1,63,20,0
244,41,0.65,-117,78,6,6,80,47,2
411,27,0.17,-70,219,2,2,32,34,0
290,60,0.93,-119,76,10,4,87,51,2
262,46,1.01,-108,82,6,2,75,31,2
473,115,1.23,-77,43,26,4,296,86,1
230,54,1.81,-110,84,7,6,58,54,2
416,179,4.05,-88,17,37,6,115,72,3
231,46,1.01,-119,89,5,5,40,30,2
364,11,0.0,-69,180,4,1,22,42,0
403,49,0.9,-115,62,4,6,58,41,2
307,25,0.06,-72,230,5,2,62,21,0
275,25,0.24,-71,161,5,2,46,26,0
250,32,0.76,-113,80,7,2,78,33,2
269,49,1.09,-101,69,6,4,83,37,2
415,47,1.89,-118,82,5,4,83,47,2
282,39,1.14,-107,84,10,5,84,42,2
297,137,7.33,-85,15,35,5,136,71,3
387,33,1.67,-105,63,10,2,60,54,2
300,25,0.48,-69,183,3,0,63,21,0
346,83,1.41,-74,51,20,4,180,86,1
316,20,0.35,-65,234,4,2,70,36,0
295,19,0.06,-68,248,4,2,33,21,0
270,38,1.35,-118,79,4,2,73,36,2
352,60,0.65,-113,63,4,5,81,41,2
374,95,3.48,-77,47,26,5,292,76,1
315,158,7.54,-89,12,42,5,139,79,3
318,113,1.2,-78,21,23,8,271,89,1
417,110,1.48,-74,35,24,5,289,92,1
409,48,1.78,-105,87,7,2,83,44,2
314,120,1.5,-69,43,25,6,230,87,1
383,158,4.09,-85,14,48,6,145,89,3
294,180,5.28,-84,22,46,7,133,65,3
223,40,1.96,-115,77,5,4,80,46,2
280,23,0.09,-73,224,1,2,48,35,0
399,10,0.02,-72,184,5,2,45,37,0
422,146,5.14,-84,16,34,7,114,89,3
303,42,1.97,-113,80,9,2,56,50,2
237,51,0.55,-100,59,6,3,58,40,2
402,169,5.84,-84,15,39,6,166,70,3
412,104,1.74,-74,34,21,7,234,84,1
352,153,5.39,-89,18,42,8,155,70,3
262,30,0.42,-69,242,1,1,31,35,0
306,96,2.09,-70,59,25,3,245,78,1
401,121,2.45,-72,32,24,4,199,93,1
331,18,0.43,-74,209,5,1,46,30,0
391,123,1.71,-78,22,29,6,230,90,1
334,25,0.49,-66,180,2,1,47,45,0
465,96,2.8,-69,22,29,3,282,84,1
292,21,0.31,-68,183,1,1,64,40,0
348,35,1.97,-107,73,8,4,65,31,2
259,28,0.29,-72,212,3,2,54,27,0
335,110,4.43,-78,32,39,7,160,70,3
373,107,2.75,-78,47,19,7,217,87,1
410,17,0.47,-70,249,2,0,49,35,0
342,110,1.37,-68,28,29,4,220,91,1
391,51,1.52,-103,81,9,6,87,40,2
391,41,0.59,-111,60,6,5,62,51,2
434,123,3.06,-69,50,19,4,213,87,1
395,110,2.74,-71,58,26,6,278,76,1
359,161,5.54,-85,35,34,8,160,80,3
353,84,1.93,-77,31,25,4,233,97,1
335,23,0.46,-67,192,4,0,29,34,0
273,51,1.94,-117,74,7,3,42,55,2
382,22,0.45,-74,234,2,0,39,22,0
289,112,6.58,-88,12,37,7,156,87,3
381,130,2.36,-73,35,17,5,227,96,1
396,167,5.84,-83,29,43,5,176,75,3
372,83,3.16,-70,25,29,4,254,87,1
366,154,4.12,-87,11,48,4,121,70,3
358,128,4.93,-81,23,48,4,174,68,3
377,165,6.3,-83,24,37,4,118,73,3
339,159,5.28,-84,13,38,9,141,84,3
363,43,1.44,-114,57,8,4,64,47,2
344,114,7.42,-80,10,35,4,116,71,3
418,136,6.67,-86,27,33,6,121,86,3
316,174,6.13,-88,28,40,5,176,69,3
429,138,5.54,-80,30,38,5,122,80,3
361,42,1.65,-100,52,10,4,62,30,2
331,159,4.21,-78,22,38,6,104,74,3
384,50,1.66,-116,50,5,3,79,46,2
381,173,4.24,-90,20,34,8,127,80,3
392,28,0.39,-72,150,2,1,28,39,0
382,48,1.62,-115,72,4,2,70,47,2
291,52,1.24,-108,62,10,5,74,55,2
348,31,1.09,-110,57,7,6,84,36,2
432,23,0.46,-74,230,4,1,34,43,0
423,143,6.81,-81,21,30,6,167,78,3
340,28,0.41,-73,192,3,2,67,20,0
377,32,1.15,-105,80,10,4,54,43,2
319,93,3.18,-72,33,22,5,278,95,1
307,92,2.64,-69,31,27,8,234,83,1
382,13,0.28,-75,163,5,0,28,41,0
349,135,5.14,-80,29,45,7,180,89,3
309,116,2.74,-68,55,25,8,222,76,1
247,38,1.44,-107,77,6,5,83,33,2
322,45,1.3,-117,57,4,5,41,51,2
402,10,0.01,-72,219,3,2,44,41,0
352,176,4.26,-88,14,40,8,136,65,3
369,30,0.19,-74,224,2,2,27,34,0
407,50,0.62,-102,52,6,2,58,40,2
394,44,0.85,-106,83,10,4,45,46,2
311,15,0.17,-72,168,3,0,59,45,0
336,142,6.48,-85,27,46,8,130,75,3
374,25,0.29,-66,195,4,1,45,38,0
393,38,1.16,-101,59,5,6,80,34,2
485,117,1.49,-73,33,27,3,240,84,1
487,114,2.38,-68,28,21,6,196,87,1
347,111,2.22,-72,47,20,5,231,88,1
237,58,1.55,-100,71,7,2,92,53,2
395,144,6.03,-79,17,42,9,169,74,3
314,113,1.02,-68,24,30,5,230,81,1
290,57,1.15,-110,64,5,4,99,35,2
387,46,1.74,-100,74,4,6,94,52,2
405,93,2.53,-75,29,28,7,236,95,1
287,26,0.27,-73,166,5,2,41,34,0
380,124,1.42,-69,35,21,3,272,92,1
338,47,0.79,-119,50,5,6,49,32,2
387,57,1.09,-104,80,6,3,72,41,2
445,24,0.09,-71,230,4,2,63,28,0
484,112,2.49,-75,30,23,6,253,98,1
421,121,2.29,-78,26,22,6,233,86,1
394,30,0.32,-73,181,5,2,50,43,0
385,10,0.41,-73,236,3,2,21,25,0
379,123,7.03,-87,25,39,6,105,81,3
423,120,4.59,-85,15,47,5,120,89,3
322,134,6.58,-81,34,37,4,174,77,3
420,53,1.48,-113,56,6,4,42,53,2
300,13,0.22,-75,203,1,2,62,23,0
381,179,7.83,-80,29,47,4,171,89,3
477,129,2.83,-73,51,27,7,235,76,1
436,27,0.13,-70,244,2,0,66,34,0
493,123,2.33,-71,22,29,5,205,83,1
368,90,1.28,-70,52,18,3,289,93,1
449,158,4.15,-89,12,42,4,120,89,3
383,179,4.51,-87,20,43,7,163,65,3
235,52,1.95,-101,68,8,2,64,47,2
359,179,7.91,-82,26,44,8,150,83,3
321,165,6.12,-79,35,32,6,134,69,3
353,28,0.1,-71,196,2,2,66,21,0
