Customer_ID,Age,Annual_Income,Total_Orders,Avg_Order_Value,Days_Since_Last_Purchase,App_Sessions_Per_Month,Website_Visits_Per_Month,Wishlist_Count,Cart_Additions_Per_Month,Cluster
C121916,48,1559036,54,4786,187,128,31,65,18,2
C121917,33,1118895,125,6429,258,125,94,90,67,4
C121918,68,2411689,56,3346,144,21,116,44,71,2
C121919,27,807426,148,5326,55,74,67,42,111,1
C121920,55,1700674,97,5216,183,26,84,66,104,1
C121921,65,842802,141,3372,36,104,100,0,64,3
C121922,27,2569717,116,1721,330,5,118,7,90,0
C121923,62,2932957,122,1054,332,110,22,37,101,2
C121924,26,1890517,216,11668,162,133,81,20,51,3
C121925,56,1822218,50,7711,189,55,79,98,25,2
C121926,53,2422015,106,3589,170,125,61,62,19,2
C121927,68,1356574,88,8897,68,35,120,17,65,1
C121928,53,1670651,84,7423,273,101,51,33,40,2
C121929,36,1253515,27,8169,306,118,10,84,17,2
C121930,36,1775657,18,12175,209,83,107,10,16,2
C121931,29,1094769,156,10831,219,74,175,32,69,4
C121932,30,2352710,228,11801,219,145,142,73,48,3
C121933,42,366895,97,2747,348,67,7,46,111,1
C121934,53,354118,186,1514,57,147,41,13,85,3
C121935,42,2067376,127,11825,228,148,35,38,64,3
C121936,45,164389,32,14785,286,102,194,96,87,4
C121937,59,2568090,7,13746,33,148,135,18,78,4
C121938,56,2505277,143,14602,361,23,142,39,75,0
C121939,47,2395389,78,13435,323,97,107,47,71,2
C121940,22,366560,163,14301,69,134,149,76,57,4
C121941,34,2140827,180,7398,248,116,111,35,96,3
C121942,35,1491989,243,6357,347,99,161,50,96,0
C121943,60,2390185,40,9171,48,110,192,63,11,4
C121944,64,2727423,223,6073,53,110,105,35,110,0
C121945,38,537809,115,14068,336,48,26,84,74,1
C121946,39,2972993,247,3871,163,54,15,4,48,0
C121947,56,1818591,50,7931,107,99,84,20,12,2
C121948,67,401465,95,11872,240,50,169,73,108,1
C121949,23,638658,90,8115,94,8,133,90,73,1
C121950,67,542989,217,12309,158,106,101,6,98,3
C121951,33,184627,238,2694,295,92,150,50,114,3
C121952,19,1781558,198,4511,352,72,97,94,12,0
C121953,68,1202495,243,6265,309,109,27,98,39,3
C121954,18,2192482,155,2341,349,32,63,16,90,0
C121955,47,2876134,160,12390,117,134,71,43,24,3
C121956,60,1460886,12,12525,184,45,52,65,60,2
C121957,69,1709992,188,1171,175,107,104,8,104,3
C121958,54,1361070,111,2307,363,146,163,66,6,4
C121959,65,2814047,30,12147,147,28,193,14,36,0
C121960,40,2177169,152,12018,151,15,196,3,57,0
C121961,18,2021177,88,6634,361,32,167,64,33,0
C121962,36,516914,214,4730,36,34,188,0,115,1
C121963,63,352780,4,14338,182,81,110,40,114,1
C121964,20,916690,211,14984,349,146,89,52,30,3
C121965,19,2771982,217,10470,90,116,26,64,49,3
C121966,54,2501054,5,2841,325,27,48,71,99,2
C121967,34,2815984,132,1908,177,91,52,88,84,2
C121968,45,1488970,221,1997,202,1,18,65,117,1
C121969,35,1092005,137,7628,233,118,139,6,13,4
C121970,50,2433718,119,6549,334,10,46,72,21,2
C121971,32,2768026,51,4808,187,45,187,69,19,0
C121972,39,1298640,230,2937,45,28,104,13,9,0
C121973,58,655985,168,677,45,13,118,14,20,1
C121974,44,923993,53,1802,165,130,67,30,83,4
C121975,54,2982514,98,13663,97,137,126,25,64,2
C121976,49,1053821,200,9192,117,76,46,82,72,3
C121977,62,2311488,203,2598,313,11,129,28,55,0
C121978,36,1467030,226,4881,123,63,42,68,7,3
C121979,45,2677616,238,1182,208,130,136,8,52,0
C121980,45,2129946,96,4946,276,74,134,24,70,0
C121981,27,353867,160,3992,335,125,16,59,40,3
C121982,37,527573,177,7530,278,11,82,43,63,1
C121983,42,692906,5,5412,38,103,9,3,38,2
C121984,38,331837,32,13355,48,86,23,12,51,1
C121985,31,481216,133,8582,130,36,158,25,91,1
C121986,39,2164990,224,8445,72,47,111,5,13,0
C121987,43,166941,65,6646,218,135,50,4,22,3
C121988,61,327670,198,4942,275,82,163,27,25,4
C121989,28,2392217,231,13629,191,66,36,63,61,3
C121990,24,2013794,153,10098,351,16,44,10,62,0
C121991,34,2287350,155,2622,41,14,153,86,102,0
C121992,35,1122718,110,9685,163,89,171,97,116,4
C121993,24,509418,78,7718,287,131,54,51,100,3
C121994,37,2486087,112,9451,117,108,52,30,66,2
C121995,55,888137,73,12338,306,40,131,16,91,1
C121996,28,2176445,28,4825,235,86,167,87,58,4
C121997,61,1528066,242,12107,32,67,87,28,97,3
C121998,33,1382865,88,10433,206,110,97,76,82,4
C121999,68,490029,191,11785,185,107,33,96,49,3
C122000,44,703665,201,12537,263,107,5,26,41,3
C122001,68,1252115,36,9326,117,123,164,61,13,4
C122002,28,2895066,231,2164,67,34,55,65,21,0
C122003,33,1837792,101,10335,301,29,26,49,88,2
C122004,40,2260788,241,8745,54,64,195,90,41,0
C122005,29,1279846,234,7226,274,146,29,57,47,3
C122006,57,761228,56,14833,345,47,155,98,63,1
C122007,20,2451672,162,3863,135,16,33,36,43,0
C122008,19,1642096,67,12292,164,17,166,71,76,1
C122009,55,765352,21,3609,313,113,45,52,117,2
C122010,65,2639466,39,11987,36,129,101,9,106,2
C122011,69,196728,165,4455,339,131,67,64,83,3
C122012,41,2627923,42,1813,157,103,88,18,71,2
C122013,46,245695,164,6959,139,105,124,70,118,4
C122014,64,573753,66,13248,353,19,152,63,33,1
C122015,63,2561748,17,14190,349,17,171,31,73,2
C122016,51,662741,243,1767,57,51,147,65,114,1
C122017,37,2378558,54,2030,343,48,156,70,5,0
C122018,35,818546,105,6482,21,86,128,2,71,4
C122019,31,2440322,157,13867,236,94,133,91,62,0
C122020,35,2293784,153,2313,65,107,178,18,14,4
C122021,19,1876756,149,13166,307,98,66,85,92,3
C122022,18,1980127,19,1605,58,21,198,43,110,4
C122023,37,2423722,157,757,77,69,51,22,93,2
C122024,51,479410,131,9512,107,54,103,85,56,1
C122025,58,2416247,231,12901,231,27,52,26,0,0
C122026,58,1426503,76,9273,209,116,30,31,38,3
C122027,65,2986156,55,12853,106,118,155,58,26,2
C122028,28,1199487,236,3508,216,88,61,24,46,3
C122029,44,506422,179,14254,245,132,168,73,49,4
C122030,40,2867416,90,2038,249,110,23,67,50,2
C122031,55,574967,39,14062,241,11,154,94,41,1
C122032,61,853243,159,10641,112,88,14,22,92,3
C122033,20,1619872,200,1499,304,82,51,85,90,3
C122034,29,2452287,163,2129,65,66,176,32,19,0
C122035,47,640098,69,5202,3,91,97,88,86,1
C122036,48,207339,124,13012,263,146,2,17,3,3
C122037,40,1409331,27,2902,64,147,141,53,116,4
C122038,18,383708,154,2200,136,43,161,86,18,1
C122039,58,2162988,155,2297,364,52,151,24,46,0
C122040,37,2456553,13,5486,282,4,157,31,62,2
C122041,23,1670596,120,9777,283,127,10,24,63,3
C122042,28,379774,23,3349,256,141,181,36,99,4
C122043,52,2324274,65,12665,169,104,35,25,90,2
C122044,21,2196906,114,4411,5,42,133,57,87,0
C122045,46,165993,220,11947,270,31,110,83,63,1
C122046,27,2664821,246,7708,9,3,10,16,45,0
C122047,68,472744,79,5446,301,47,82,2,26,1
C122048,46,2808582,77,14593,120,98,143,10,21,2
C122049,55,1253198,232,11361,215,56,89,50,98,3
C122050,18,2876257,69,1379,320,86,106,13,99,2
C122051,57,1642520,231,8592,218,101,60,64,69,3
C122052,25,575885,90,7382,102,22,118,45,5,1
C122053,55,294322,239,9190,157,18,106,93,41,1
C122054,34,1258854,199,10750,297,3,36,95,65,1
C122055,36,2894697,227,12542,265,28,23,89,50,0
C122056,50,2645542,113,12411,278,102,169,95,63,0
C122057,32,967359,150,7817,343,19,19,70,69,1
C122058,62,1732435,245,3465,275,74,195,86,33,0
C122059,48,1384715,201,3811,209,127,2,58,41,3
C122060,38,410273,124,11315,37,103,55,71,29,3
C122061,20,1668833,1,8992,128,112,131,40,92,4
C122062,19,1756939,143,2270,227,132,159,90,62,4
C122063,52,1208426,181,8080,100,136,151,56,3,4
C122064,58,2317220,94,3144,297,15,145,65,91,0
C122065,33,2647474,67,1209,44,93,160,31,43,4
C122066,62,1957014,198,11293,300,138,143,75,56,4
C122067,68,2751484,223,1039,144,118,76,21,80,3
C122068,67,2744886,5,1167,192,51,46,94,65,2
C122069,38,772645,196,6930,112,95,89,27,48,3
C122070,29,1346111,184,13751,180,141,141,69,113,4
C122071,45,2312616,25,10296,32,31,26,96,31,2
C122072,29,968235,75,11703,285,2,18,56,7,1
C122073,50,2138073,62,3125,39,50,111,91,20,2
C122074,37,2983097,171,1495,338,115,122,96,87,0
C122075,57,1165556,142,10214,309,101,38,65,72,3
C122076,66,2827795,89,2739,198,83,87,82,75,2
C122077,38,468719,113,14288,209,106,138,50,112,4
C122078,69,854797,121,982,52,142,113,55,72,4
C122079,56,749592,180,11163,75,142,60,42,69,3
C122080,58,239883,27,1156,75,56,44,86,22,1
C122081,66,256270,221,5683,135,122,137,3,98,3
C122082,59,815072,52,13803,47,67,61,33,2,1
C122083,53,2201316,233,9464,26,16,149,24,105,0
C122084,39,1120120,1,10094,311,3,158,67,2,1
C122085,43,1063931,46,9204,299,64,172,36,83,4
C122086,24,2708249,133,723,274,79,84,62,38,2
C122087,24,1795000,62,3445,109,103,133,7,35,4
C122088,25,2903972,56,9305,78,119,116,94,106,2
C122089,43,2464717,192,3838,32,93,147,45,119,0
C122090,41,413352,21,10631,159,70,27,17,87,1
C122091,41,1923267,104,7869,26,50,173,72,14,0
C122092,57,2015999,101,7165,334,53,160,66,94,0
C122093,65,1168316,226,11635,280,35,52,84,93,1
C122094,29,179794,124,7188,186,141,147,60,25,4
C122095,64,635809,66,531,161,26,94,48,45,1
C122096,25,741491,248,2483,95,131,138,93,82,3
C122097,26,623714,173,486,199,48,116,86,14,1
C122098,20,1179388,115,10575,73,61,182,11,68,4
C122099,38,1779755,188,4235,334,46,184,54,6,0
C122100,48,1783051,18,14656,239,146,161,81,39,4
C122101,65,1834076,15,11032,188,66,80,26,90,2
C122102,64,1483643,174,14894,217,28,9,55,77,1
C122103,41,1453959,33,13187,216,135,172,62,38,4
C122104,21,402763,244,8507,198,131,142,93,110,3
C122105,37,356720,11,7166,313,138,38,11,86,4
C122106,33,2895249,179,4962,353,85,194,8,91,0
C122107,27,555890,221,9153,101,123,117,24,81,3
C122108,60,2319365,29,14913,139,40,196,20,45,0
C122109,43,235332,8,12188,0,30,16,49,79,1
C122110,46,731146,193,12074,323,142,102,7,17,3
C122111,22,547525,30,8887,198,134,183,6,20,4
C122112,28,2728828,107,14567,246,123,4,19,50,2
C122113,46,2474523,53,2803,60,70,72,40,35,2
C122114,62,1466631,74,1844,121,107,140,45,68,4
C122115,32,2314909,6,13183,167,52,145,17,75,2
C122116,23,1903360,45,6906,285,137,40,83,61,2
C122117,65,2982132,63,1859,149,61,32,24,20,2
C122118,32,2480170,129,7851,59,55,81,80,44,2
C122119,60,2563033,9,4955,21,93,191,57,26,4
C122120,37,1753482,50,7896,123,91,73,85,38,2
C122121,51,2524837,180,1585,91,21,98,74,21,0
C122122,19,1720408,55,14243,19,94,166,47,27,4
C122123,61,822345,235,2283,308,33,20,52,98,3
C122124,33,224339,121,3970,114,149,36,19,41,3
C122125,36,1779494,16,9875,72,12,70,21,13,2
C122126,51,478006,3,8890,132,127,19,96,81,2
C122127,66,400021,170,2633,85,29,56,16,24,1
C122128,31,218463,2,11334,119,66,71,69,2,1
C122129,41,2702559,188,12813,299,10,137,28,27,0
C122130,45,2588359,200,13836,45,30,183,90,44,0
C122131,65,2212679,94,9632,150,9,74,46,105,2
C122132,49,446876,249,2101,9,21,14,51,87,1
C122133,54,1039195,146,8948,134,63,170,22,58,4
C122134,27,542092,61,11257,103,122,76,82,115,4
C122135,66,1879535,59,12204,306,9,113,31,40,1
C122136,62,630437,3,2933,274,22,94,81,82,1
C122137,65,1151178,6,6959,142,9,129,76,116,1
C122138,26,1954321,237,14310,249,94,120,17,81,0
C122139,41,523140,115,5373,227,135,126,37,51,4
C122140,53,1622044,110,6409,362,56,118,11,36,0
C122141,46,1648809,246,8532,102,24,90,32,62,0
C122142,46,1595820,13,11653,354,34,47,50,95,2
C122143,65,1006169,15,9430,65,103,150,78,27,4
C122144,40,1390861,86,6841,239,45,7,20,20,2
C122145,44,983692,83,4808,103,137,179,2,4,4
C122146,48,2928910,242,6686,44,120,17,13,41,3
C122147,60,2828979,172,1832,255,140,199,55,101,4
C122148,24,1848800,136,11764,227,114,161,49,104,4
C122149,66,809657,206,3152,18,134,133,96,25,3
C122150,62,2167388,87,807,324,98,186,15,100,4
C122151,21,1539086,25,7581,350,31,25,91,111,2
C122152,31,1821208,161,2341,244,97,185,90,63,4
C122153,59,2883119,193,2497,6,5,164,30,0,0
C122154,59,997590,65,1923,347,77,100,68,1,1
C122155,27,589161,145,6670,296,68,44,88,69,1
C122156,61,1420441,117,5540,50,7,44,0,53,1
C122157,51,2905371,210,6223,129,96,122,74,8,0
C122158,43,250341,52,1546,206,145,120,15,11,4
C122159,40,979811,217,10728,204,96,83,61,41,3
C122160,26,184442,15,2738,260,50,84,37,9,1
C122161,54,1684755,51,9742,121,6,39,26,65,2
C122162,25,330587,127,9094,230,113,29,96,33,3
C122163,31,2031323,62,1431,177,78,79,99,33,2
C122164,24,873414,91,10709,43,83,40,14,10,3
C122165,24,2031959,60,11277,266,5,163,73,25,0
C122166,26,682979,184,12452,41,80,99,36,100,3
C122167,20,906717,30,12375,195,87,101,26,14,4
C122168,31,1479574,201,4145,288,67,58,69,99,3
C122169,34,1117234,89,11567,126,64,159,31,38,4
C122170,67,1834667,34,13677,320,26,33,73,66,2
C122171,61,2861387,104,10922,12,23,12,59,72,2
C122172,39,1259784,40,530,219,74,117,13,93,4
C122173,63,755723,111,1849,356,24,193,3,104,1
C122174,43,2851714,11,12463,118,5,123,4,50,2
C122175,45,1745090,207,5752,91,129,64,6,39,3
C122176,62,1549314,243,3621,9,95,63,82,97,3
C122177,31,1294119,29,1446,8,50,144,47,22,1
C122178,26,203137,222,12189,291,30,133,60,114,1
C122179,68,393824,11,11725,35,57,51,38,98,1
C122180,43,2248676,129,453,167,99,168,18,38,4
C122181,19,1008455,209,12310,293,48,90,73,72,1
C122182,28,2816621,203,11538,242,145,127,66,102,0
C122183,34,975039,157,8803,276,68,38,24,89,3
C122184,51,1753665,191,13957,94,45,192,96,7,0
C122185,36,1855740,238,6895,337,16,162,10,14,0
C122186,56,1348019,204,10407,225,84,121,25,74,0
C122187,35,572604,222,14883,12,95,29,52,29,3
C122188,30,613970,59,10394,166,53,125,44,69,1
C122189,22,1307571,236,9718,60,102,88,32,116,3
C122190,67,1397826,91,1710,280,52,132,83,82,1
C122191,40,2951687,36,9893,301,137,154,90,11,4
C122192,41,2902864,143,9986,34,96,46,90,12,2
C122193,46,556198,201,7603,187,59,32,3,118,3
C122194,65,211954,95,5335,135,136,138,32,85,4
C122195,64,1883661,217,3205,226,116,152,9,88,0
C122196,25,793729,60,12025,60,109,94,35,56,4
C122197,43,2049999,15,11817,108,44,46,6,118,2
C122198,32,2293688,34,9136,14,9,199,37,50,0
C122199,18,1865009,190,6629,220,109,93,10,41,3
C122200,45,2166979,16,6401,83,94,16,4,7,2
C122201,66,859987,151,1273,351,30,46,37,25,1
C122202,64,429149,33,12599,346,135,87,81,42,4
C122203,63,1387785,126,7722,106,82,109,2,90,4
C122204,31,612093,93,6638,293,17,150,65,13,1
C122205,59,2926622,224,8216,180,105,109,36,16,0
C122206,51,1505419,32,2441,168,88,112,53,35,4
C122207,48,2150750,144,319,12,109,183,95,101,4
C122208,23,1427842,79,12974,172,72,120,8,60,4
C122209,66,597005,213,1612,68,115,5,41,97,3
C122210,22,310360,28,7928,182,50,178,9,3,1
C122211,48,954756,142,13593,111,22,192,60,60,1
C122212,54,2918431,122,5053,20,110,70,6,117,2
C122213,32,2805414,21,9078,102,146,181,53,79,4
C122214,32,2861197,216,9925,168,138,83,2,66,3
C122215,69,1563104,121,10546,66,32,13,76,11,1
C122216,60,260253,99,5509,58,57,195,41,94,1
C122217,22,996687,230,3118,232,108,137,21,104,3
C122218,45,2487885,235,5292,73,72,36,26,67,3
C122219,50,818885,71,1056,349,47,198,75,20,4
C122220,28,2920107,159,2876,6,133,59,36,100,3
C122221,60,1300039,22,14007,160,11,20,88,46,1
C122222,23,2248647,25,10908,336,24,30,96,84,2
C122223,40,1913072,46,1425,5,119,197,76,83,4
C122224,57,2328807,42,12788,257,91,178,8,96,4
C122225,19,835109,132,10108,244,4,66,2,45,1
C122226,32,1550610,33,14506,134,2,182,20,8,1
C122227,40,2193535,100,10130,100,50,169,62,28,0
C122228,39,190452,90,4861,12,21,170,67,117,1
C122229,26,442766,182,12837,271,68,107,1,84,1
C122230,64,1616732,157,12333,364,63,128,32,6,0
C122231,57,730644,47,7366,7,10,101,11,119,1
C122232,47,2214792,70,8617,58,94,27,52,51,2
C122233,33,2919258,211,12898,240,104,182,75,114,0
C122234,63,1529696,242,8093,347,146,133,5,107,3
C122235,64,1998253,56,3898,11,11,196,20,118,0
C122236,69,1711752,153,8221,342,71,105,10,93,0
C122237,47,990002,58,5207,109,138,84,29,101,4
C122238,62,2886885,202,10768,320,72,64,93,62,0
C122239,26,522005,100,8688,4,116,148,78,29,4
C122240,18,439711,48,11402,329,112,99,76,9,4
C122241,55,2418883,51,10388,182,109,184,61,117,4
C122242,25,1877965,107,2140,243,31,42,87,44,2
C122243,69,2567087,202,9834,220,29,145,84,14,0
C122244,35,267439,208,3600,243,95,114,96,50,3
C122245,44,2671796,143,590,175,103,69,60,53,2
C122246,35,1200367,113,14654,110,19,141,96,13,1
C122247,49,894402,226,2016,145,73,52,31,100,3
C122248,66,2957050,174,10759,38,132,74,72,57,3
C122249,49,2565953,104,4397,327,7,60,13,9,2
C122250,65,2411282,54,12047,134,143,107,56,51,2
C122251,62,797339,182,4575,254,74,162,52,114,4
C122252,53,2067228,207,14015,123,137,8,21,0,3
C122253,53,1852036,65,9373,0,85,62,10,48,2
C122254,38,272803,248,3358,13,118,180,56,114,4
C122255,63,2131075,190,10726,179,32,131,94,99,0
C122256,49,2647800,198,9902,288,130,162,3,82,0
C122257,48,1882488,52,563,270,127,137,33,54,4
C122258,54,2933929,147,11603,305,30,8,8,56,2
C122259,33,2667958,171,8521,12,11,149,31,36,0
C122260,63,2388720,6,9692,81,147,42,70,59,2
C122261,63,2183362,115,9119,288,103,49,55,117,2
C122262,31,552086,196,12690,321,27,55,37,34,1
C122263,41,522619,138,10812,43,70,156,73,12,1
C122264,42,1128269,120,7277,101,22,30,46,25,1
C122265,63,253311,171,9488,353,10,1,22,49,1
C122266,68,1981601,55,9127,216,93,120,79,58,2
C122267,52,936775,125,11586,341,19,119,7,75,1
C122268,34,1196992,119,12714,192,149,189,15,33,4
C122269,63,1837580,246,2630,203,74,159,87,2,0
C122270,59,1067118,232,3044,318,110,171,43,106,4
C122271,62,2586471,137,8510,143,79,182,68,46,0
C122272,21,2978392,65,13783,146,44,21,52,89,2
C122273,28,2622269,179,2469,33,8,46,33,13,0
C122274,64,763444,191,6731,204,126,28,39,17,3
C122275,32,2165338,184,5196,166,142,83,11,11,3
C122276,47,703061,209,4648,14,149,121,92,70,3
C122277,41,2252935,233,4115,307,57,96,77,87,0
C122278,19,898071,220,8258,301,12,188,40,37,0
C122279,60,956176,127,6969,91,61,148,95,69,1
C122280,51,1114744,113,10747,113,16,182,37,114,1
C122281,40,2161202,140,6372,324,124,185,67,47,4
C122282,48,882310,46,13453,35,80,145,68,48,4
C122283,54,2484676,105,9700,350,42,81,70,44,2
C122284,30,1589955,103,3045,181,133,181,66,74,4
C122285,50,674109,16,1257,13,10,76,37,10,1
C122286,24,1077069,78,3667,88,59,113,82,27,1
C122287,49,1485923,198,14423,232,109,117,98,12,3
C122288,24,1528951,47,14463,3,131,112,6,90,4
C122289,59,1388162,188,7319,37,76,173,25,38,0
C122290,55,558803,57,3417,194,20,33,55,61,1
C122291,69,1925283,63,7573,106,44,186,54,61,0
C122292,61,751377,30,5647,39,104,61,45,40,1
C122293,30,2921338,237,1439,185,77,41,41,23,0
C122294,41,2968602,218,6984,6,149,19,35,8,3
C122295,45,2551058,84,9766,340,88,10,95,78,2
C122296,49,2854522,5,2780,182,136,96,56,11,2
C122297,60,2132887,143,8544,311,44,83,90,31,0
C122298,35,2715372,122,5044,106,52,13,34,13,2
C122299,51,715663,31,1140,136,12,80,6,65,1
C122300,65,2782624,146,13380,198,70,104,36,43,0
C122301,51,364997,77,6490,177,41,155,90,59,1
C122302,68,2962600,171,5278,170,146,29,57,15,3
C122303,55,293936,11,9596,255,42,114,98,118,1
C122304,18,2906821,126,9949,324,123,62,20,27,2
C122305,60,533413,236,4722,253,31,59,90,66,1
C122306,67,1260168,51,6715,193,55,130,27,77,1
C122307,59,2434391,140,8784,161,55,180,74,1,0
C122308,48,2817436,247,6821,294,148,97,33,80,3
C122309,67,2998156,117,14397,134,61,5,11,70,2
C122310,18,2193748,184,10962,95,22,115,70,36,0
C122311,68,2775311,211,6393,198,68,83,14,0,0
C122312,33,1401933,147,10211,165,93,159,75,56,4
C122313,56,2171243,129,13181,135,75,166,23,90,0
C122314,32,1970241,142,1948,261,85,189,8,28,4
C122315,50,865503,81,4964,103,105,65,47,62,3
C122316,40,2471650,66,5252,360,137,64,85,45,2
C122317,58,1948931,103,11071,161,23,5,52,76,2
C122318,51,2989857,249,4196,317,43,41,40,53,0
C122319,34,472695,166,2208,337,129,109,49,105,3
C122320,42,2766873,213,13484,43,89,188,37,89,0
C122321,59,2743101,148,409,184,53,123,38,51,0
C122322,23,1944510,180,6915,210,124,140,39,1,4
C122323,48,1322948,151,5401,59,87,110,90,86,3
C122324,22,2056510,94,2934,66,55,22,72,54,2
C122325,57,2202489,65,4959,324,107,52,71,6,2
C122326,57,808898,6,4753,18,49,83,90,11,1
C122327,47,2548082,207,11148,173,126,102,49,74,3
C122328,22,2715654,145,12075,271,100,17,28,91,2
C122329,29,2729496,164,5961,279,80,38,4,119,2
C122330,24,2797900,218,1148,67,99,6,74,43,3
C122331,62,2185155,246,7961,99,102,15,35,45,3
C122332,30,1791266,62,9618,166,127,131,24,5,4
C122333,66,1918554,187,4673,84,55,86,35,70,0
C122334,21,791522,194,9566,320,52,153,40,113,1
C122335,67,2897568,240,11945,22,99,113,92,17,0
C122336,59,508471,181,13306,286,114,101,3,89,3
C122337,20,266805,237,4241,6,129,83,86,106,3
C122338,29,1118455,11,8620,278,129,137,24,70,4
C122339,18,2992746,107,3450,75,138,149,13,37,4
C122340,44,973753,112,7765,115,129,71,20,42,3
C122341,60,1213094,138,13141,285,5,153,94,70,1
C122342,67,620984,4,2184,174,93,162,3,51,4
C122343,30,2417064,147,5739,294,77,122,18,96,0
C122344,34,1356995,218,8896,14,79,129,6,64,0
C122345,25,2515190,54,3450,32,96,124,64,107,2
C122346,49,1481245,167,3854,162,76,116,59,55,0
C122347,37,2344581,210,3001,93,41,172,72,83,0
C122348,68,2635163,108,1850,345,139,188,4,82,4
C122349,34,2026740,86,8670,222,104,156,4,65,4
C122350,51,777169,62,1022,357,100,8,61,8,3
C122351,52,2142106,170,10238,22,108,177,38,90,4
C122352,52,2071678,29,10848,200,85,155,31,7,4
C122353,55,2795695,207,7266,57,133,51,44,64,3
C122354,59,2646158,172,2370,254,66,84,57,32,0
C122355,41,2519772,33,12239,213,30,127,37,70,2
C122356,35,477250,170,10173,4,123,102,6,27,3
C122357,67,730270,139,2136,6,11,156,53,70,1
C122358,63,1568379,59,14467,226,40,155,74,113,1
C122359,65,2828847,212,13042,206,138,27,69,115,3
C122360,56,1640993,219,2436,82,92,152,10,81,0
C122361,50,196716,246,7707,258,101,34,97,102,3
C122362,66,1106451,115,9751,268,139,103,48,66,4
C122363,40,856186,143,10712,76,55,117,47,6,1
C122364,42,1984581,249,1330,313,85,63,32,39,3
C122365,54,2773031,131,3056,117,90,127,93,52,0
C122366,44,1989352,208,4756,238,124,193,52,116,4
C122367,18,2067661,28,10243,217,16,51,55,24,2
C122368,38,287028,116,1407,56,148,64,22,35,3
C122369,66,560067,181,2560,195,103,177,15,97,4
C122370,27,2790632,240,12277,343,121,194,97,112,0
C122371,48,2303865,170,8868,72,13,139,56,59,0
C122372,61,253863,15,1794,90,92,68,99,75,1
C122373,42,709829,40,7200,51,76,20,76,33,1
